,tra_lr_mean,tra_reg_weight_mean,tra_sup_loss_mean,tra_reg_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
0,1e-07,0.0,1.6227375698089608,0.0,0.0493612177670002,0.08671402931213379,0.031418148428201675,0.05583113183577856,1.5808967214364271,0.07169725745916367,0.0845392718911171,0.03426789119839668,0.06350147351622581
1,4.09e-06,0.0,1.5539853394031515,0.0,0.05041548237204552,0.08726848661899567,0.05999588593840599,0.06589328497648239,1.5179856236164386,0.07204055041074753,0.08729460835456848,0.14886824786663055,0.10273446887731552
2,8.079999999999999e-06,0.0,1.4188879342873888,0.0,0.06997012346982956,0.0896892324090004,0.14285416901111603,0.100837841629982,1.3793421387672427,0.1042904332280159,0.08386874198913574,0.3294156491756439,0.1725249414642652
3,1.207e-05,0.0,1.286934502522151,0.0,0.07837265729904175,0.10009993612766266,0.32049205899238586,0.16632155080636343,1.23757390334056,0.10399272292852402,0.0865689367055893,0.527118444442749,0.2392267013589541
4,1.606e-05,0.0,1.1512241454919183,0.0,0.1021730825304985,0.11481129378080368,0.4745626747608185,0.23051568369070688,1.064594789193227,0.13375213742256165,0.15675942599773407,0.6270548105239868,0.3058554579814275
5,2.005e-05,0.0,1.0375365132093428,0.0,0.0926961749792099,0.1713949739933014,0.5962774157524109,0.28678952157497406,0.9968904921641717,0.11397937685251236,0.17037132382392883,0.6505937576293945,0.3116481527686119
6,2.404e-05,0.0,0.9581468272209172,0.0,0.10427558422088623,0.23181888461112976,0.6577745676040649,0.331289678812027,0.9291206712906176,0.17226798832416534,0.24678006768226624,0.6802771687507629,0.3664417415857315
7,2.803e-05,0.0,0.8801225852966307,0.0,0.11515870690345764,0.33746954798698425,0.697172224521637,0.38326682647069293,0.8608062267303466,0.1701754927635193,0.2830861210823059,0.6554160714149475,0.36955922842025757
8,3.2019999999999995e-05,0.0,0.8037081297238663,0.0,0.14595088362693787,0.42792099714279175,0.7356679439544678,0.4365132749080658,0.7744351189870101,0.2776050567626953,0.42856141924858093,0.7541325092315674,0.4867663284142812
9,3.601e-05,0.0,0.7291368732849758,0.0,0.2246462106704712,0.4832138419151306,0.7539576292037964,0.48727256059646606,0.688180577296477,0.3730009198188782,0.5243368744850159,0.7645830512046814,0.5539736151695251
10,3.9999999999999996e-05,0.0,0.6513283461332321,0.0,0.29749223589897156,0.5320994853973389,0.7647777795791626,0.5314565002918243,0.610682168832192,0.4396374225616455,0.5565829277038574,0.7925134897232056,0.5962446133295695
11,3.9999999999999996e-05,0.0,0.5836879905064899,0.0,0.4006936848163605,0.576377809047699,0.7813645005226135,0.5861453314622244,0.5468337444158701,0.5344806909561157,0.6272395253181458,0.8062233924865723,0.655981202920278
12,3.998784699903096e-05,0.0,0.5155709532896678,0.0,0.4904131293296814,0.6360735893249512,0.8057069182395935,0.6440645456314087,0.48980732720631814,0.5965563058853149,0.6811251044273376,0.8320251703262329,0.7032355268796285
13,3.995140280268349e-05,0.0,0.4526792215307553,0.0,0.5804988145828247,0.6873309016227722,0.8348976373672485,0.7009091178576151,0.4409800183314543,0.6174527406692505,0.7180009484291077,0.8577417731285095,0.7310651540756226
14,3.989071181259705e-05,0.0,0.39956791440645845,0.0,0.6247109770774841,0.7189023494720459,0.844237744808197,0.7292836904525757,0.3772409512446476,0.7115258574485779,0.7209336757659912,0.8395668268203735,0.7573421200116476
15,3.9805847971394324e-05,0.0,0.35638495008150717,0.0,0.663337767124176,0.7214825749397278,0.8477051854133606,0.7441751758257548,0.334768051138291,0.728773832321167,0.7575238347053528,0.8716378211975098,0.7859784960746765
16,3.9696914672593547e-05,0.0,0.3117486600081127,0.0,0.6816849112510681,0.749895453453064,0.8647292256355286,0.7654365301132202,0.28640059209786933,0.7659674882888794,0.7778816223144531,0.8787376284599304,0.8075289130210876
17,3.956404463463942e-05,0.0,0.282263234257698,0.0,0.6858181953430176,0.7544131875038147,0.8630907535552979,0.7677740454673767,0.2558277495778525,0.767700731754303,0.781193196773529,0.8736218810081482,0.8075052698453268
18,3.940739973920612e-05,0.0,0.24728280628720925,0.0,0.7232968807220459,0.7672932744026184,0.875296413898468,0.7886288563410441,0.22725440504459235,0.776164174079895,0.7997239232063293,0.8851119875907898,0.8203333616256714
19,3.922717083396946e-05,0.0,0.22262710615992543,0.0,0.739173173904419,0.7736702561378479,0.8732073307037354,0.7953502535820007,0.21018356715257355,0.7616440057754517,0.8091558814048767,0.888826847076416,0.8198755780855814
20,3.9023577500088314e-05,0.0,0.1986234650015831,0.0,0.7293864488601685,0.7852097153663635,0.8804654479026794,0.7983538707097372,0.18164776896054924,0.7883684039115906,0.815747082233429,0.8852748274803162,0.8297967712084452
