,tra_lr_mean,tra_reg_weight_mean,tra_sup_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
0,1e-07,,2.8783574517567936,0.03517518192529678,0.061964236199855804,0.061754029244184494,0.052964482456445694,2.8020879305326027,0.011381705291569233,0.04002898931503296,0.06151016801595688,0.037640287540853024
1,4.09e-06,,2.433920167684553,0.03213539347052574,0.053672000765800476,0.06713137030601501,0.05097958818078041,1.90427101116914,0.014714420773088932,0.09721824526786804,0.06411962956190109,0.05868409853428602
2,8.079999999999999e-06,,1.8765502401192973,0.04290706664323807,0.032002922147512436,0.06740322709083557,0.04743773862719536,1.5814530299260063,0.011789609678089619,0.030322039499878883,0.06997019797563553,0.03736061571786801
3,1.207e-05,,1.5208580593268077,0.036589138209819794,0.014481352642178535,0.06992363184690475,0.0403313742329677,1.2753056929661677,0.0069078244268894196,0.0004831832484342158,0.08740869164466858,0.03159989977333074
4,1.606e-05,,1.222683603366216,0.01280373614281416,0.004248534329235554,0.0848233550786972,0.03395854185024897,0.935958662858376,0.0004074417520314455,0.0009196986793540418,0.13462767004966736,0.04531827016035095
5,2.005e-05,,0.9621020938952761,0.004269387573003769,0.003187807509675622,0.10682616382837296,0.03809445297035078,0.7674976403896625,1.0956251877969336e-10,9.319824079145889e-11,0.18958161771297455,0.06319387263857844
6,2.404e-05,,0.7418492784102759,0.0015429933555424213,0.0023115205112844706,0.12829817831516266,0.044050897393996515,0.6009100182698321,8.160743891494349e-05,9.329595429541371e-11,0.19187083840370178,0.06398414864530423
7,2.803e-05,,0.6037309542298315,0.00035937316715717316,1.0032949830929283e-05,0.11899296939373016,0.03978745850357276,0.5050729639255083,6.340261461446062e-05,9.3301276427038e-11,0.06360559165477753,0.021222998120897757
8,3.2019999999999995e-05,,0.5232165829340615,7.147472933866084e-05,6.204810233612079e-06,0.0740814059972763,0.024719695178949525,0.452878774358676,1.1096706886704055e-10,9.3301276427038e-11,0.020183002576231956,0.0067276675935001
9,3.601e-05,,0.4673783655961354,1.2371099728625268e-05,1.0952907359751407e-05,0.06177341192960739,0.020598911978898588,0.4145041268605453,1.1096706886704055e-10,9.327317390672718e-11,0.007761142682284117,0.002587047628841453
10,3.9999999999999996e-05,,0.43087726215521494,4.0493187043466605e-06,1.2500631783041172e-05,0.04537816345691681,0.0151315711358014,0.38412212637754584,1.1096706886704055e-10,9.329539224500749e-11,0.0005454568308778107,0.00018181901171342393
11,3.9999999999999996e-05,,0.4053454955915609,1.5381505363620818e-05,5.7368182751815766e-05,0.04975192993879318,0.016608226542302873,0.3649111000391153,1.1096706886704055e-10,9.329423344972554e-11,0.01045453455299139,0.003484844919084231
12,3.998784699903096e-05,,0.38299770409862205,2.6811740099219605e-05,0.001217156765051186,0.036677706986665726,0.012640558497272044,0.34223907268964326,1.1096706886704055e-10,9.329373384936446e-11,0.0005718643660657108,0.00019062152344217118
13,3.995140280268349e-05,,0.3659187461435797,0.00011661033931886777,0.0007507689297199249,0.0411376878619194,0.014001689043652732,0.3420837481434528,1.1095842300523628e-10,9.375157242175192e-05,0.0088471919298172,0.0029803145377324584
14,3.989071181259705e-05,,0.355997004210949,0.0007070733117870986,0.00283856806345284,0.07116798311471939,0.02490454149665311,0.3239499233089961,1.1094091617591673e-10,9.323902067093215e-11,0.07643438875675201,0.025478129653643985
15,3.9805847971394324e-05,,0.34177096853653555,0.000549099815543741,0.005642399657517672,0.1305932253599167,0.045594908277659364,0.30036271306184625,8.34544698591344e-05,0.001791002694517374,0.13051649928092957,0.04413031881510202
