,tra_lr_mean,tra_reg_weight_mean,tra_sup_loss_mean,tra_reg_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
0,1e-07,0.0,1.62273753563563,0.0,0.049360740929841995,0.08671305328607559,0.03141753748059273,0.05583044389883677,1.5808972991429844,0.07169769704341888,0.08454158902168274,0.03426592797040939,0.063501738011837
1,4.09e-06,0.0,1.5540192413330067,0.0,0.05044901371002197,0.0872853621840477,0.059988439083099365,0.06590760499238968,1.5178647545667796,0.07215829938650131,0.08732020109891891,0.14887011051177979,0.10278287033240001
2,8.079999999999999e-06,0.0,1.4188934846719097,0.0,0.07005064189434052,0.08965956419706345,0.14221470057964325,0.10064163555701573,1.3783809863604033,0.1039544939994812,0.08378916233778,0.32986900210380554,0.1725375528136889
3,1.207e-05,0.0,1.2868920830885568,0.0,0.07907173782587051,0.10028672218322754,0.32067933678627014,0.16667926559845606,1.2412097454071045,0.09998106956481934,0.0850486233830452,0.5223432779312134,0.23579099029302597
4,1.606e-05,0.0,1.151221175193787,0.0,0.10245602577924728,0.11563222110271454,0.4720115065574646,0.23003325114647546,1.0662719125931077,0.12568916380405426,0.15403737127780914,0.6255764365196228,0.3017676572004954
5,2.005e-05,0.0,1.0374664310614263,0.0,0.09407852590084076,0.17139656841754913,0.5995807647705078,0.28835195302963257,0.9934445871756629,0.11362415552139282,0.1780998259782791,0.6558967232704163,0.31587356825669605
6,2.404e-05,0.0,0.9590865121285125,0.0,0.10818400233983994,0.22606147825717926,0.6547117829322815,0.32965242117643356,0.9230111149641184,0.1749962717294693,0.26420286297798157,0.6937239766120911,0.377641037106514
7,2.803e-05,0.0,0.8805539077520367,0.0,0.12232574075460434,0.33038097620010376,0.6985443830490112,0.38375036666790646,0.8625103579117702,0.17590932548046112,0.2784644365310669,0.6572170257568359,0.37053026258945465
8,3.2019999999999995e-05,0.0,0.804351059794426,0.0,0.14092037081718445,0.42188209295272827,0.7348286509513855,0.4325437049070994,0.7689551206735463,0.266437292098999,0.44098910689353943,0.752417802810669,0.48661473393440247
9,3.601e-05,0.0,0.728942377567291,0.0,0.20963053405284882,0.4790526330471039,0.7505109906196594,0.47973138590653736,0.7023261418709389,0.32664528489112854,0.4786294996738434,0.7436888813972473,0.5163212219874064
10,3.9999999999999996e-05,0.0,0.6527842762072883,0.0,0.27073100209236145,0.5187966823577881,0.759707510471344,0.5164117316404978,0.6078128241575679,0.4271465539932251,0.5555476546287537,0.792181134223938,0.5916251142819723
11,3.9999999999999996e-05,0.0,0.5840082621574403,0.0,0.37478765845298767,0.5615422129631042,0.7785510420799255,0.5716269711653391,0.546492691223438,0.4873037040233612,0.6071111559867859,0.7918757200241089,0.6287635266780853
12,3.998784699903096e-05,0.0,0.5156738166014351,0.0,0.47725731134414673,0.624285101890564,0.8046633005142212,0.6354019045829773,0.4843286837522801,0.5999512076377869,0.6802480816841125,0.8244119882583618,0.7015370925267538
13,3.995140280268349e-05,0.0,0.453402682642142,0.0,0.5690177083015442,0.6825578808784485,0.8333062529563904,0.6949606140454611,0.4567565551170936,0.5624846816062927,0.6634761095046997,0.8161594271659851,0.6807067394256592
14,3.989071181259705e-05,0.0,0.40035359273354215,0.0,0.6128014922142029,0.7167041301727295,0.843203067779541,0.7242362300554911,0.3778884238921679,0.700387716293335,0.725688099861145,0.8494051098823547,0.7584936420122782
15,3.9805847971394324e-05,0.0,0.3565304818749424,0.0,0.6597391963005066,0.7224685549736023,0.8478646278381348,0.7433574597040812,0.33536095802600574,0.715973436832428,0.756875216960907,0.8642945289611816,0.7790477275848389
16,3.9696914672593547e-05,0.0,0.3129426194230714,0.0,0.679585337638855,0.7436821460723877,0.8603660464286804,0.7612111767133077,0.2896213451257119,0.7583784461021423,0.7708256244659424,0.8629565238952637,0.7973868648211161
17,3.956404463463942e-05,0.0,0.28184970155358313,0.0,0.6828221082687378,0.7530609369277954,0.8625521659851074,0.7661450703938802,0.25879537371488714,0.7594209909439087,0.7862230539321899,0.8755509853363037,0.8070650100708008
18,3.940739973920612e-05,0.0,0.2477645403643451,0.0,0.7172811031341553,0.7678889036178589,0.8746246695518494,0.7865982254346212,0.22507057740138123,0.7791685461997986,0.8050182461738586,0.8853595852851868,0.8231821258862814
19,3.922717083396946e-05,0.0,0.22139304896195738,0.0,0.7424148917198181,0.7758556008338928,0.8777651786804199,0.7986785570780436,0.20980114890978888,0.7648811340332031,0.8067845702171326,0.8833571076393127,0.8183409372965494
20,3.9023577500088314e-05,0.0,0.19879533166686691,0.0,0.7289916276931763,0.783719539642334,0.8798614740371704,0.7975242137908936,0.18080790168963953,0.7890000343322754,0.8112658858299255,0.8877208232879639,0.8293289144833883
21,3.879686778467887e-05,0.0,0.18364534487326944,0.0,0.7292655110359192,0.7838367223739624,0.8751125931739807,0.7960716088612875,0.1647379300915278,0.7881475687026978,0.8053652048110962,0.8829746842384338,0.8254958192507426
22,3.854731789860741e-05,0.0,0.16740817723174906,0.0,0.7484169602394104,0.7926821708679199,0.8842939138412476,0.8084643483161926,0.15452173122992882,0.7880456447601318,0.8161997199058533,0.8726856708526611,0.8256436785062155
23,3.8275231879969885e-05,0.0,0.15057904139161116,0.0,0.7508544921875,0.800986111164093,0.8926199674606323,0.8148201902707418,0.13370491277713045,0.8142154216766357,0.8263300061225891,0.888883113861084,0.8431428472201029
24,3.798094122366838e-05,0.0,0.1388347549984852,0.0,0.7689422965049744,0.8015333414077759,0.8898241519927979,0.820099929968516,0.12409538832994609,0.8184625506401062,0.8254069089889526,0.900090754032135,0.8479867378870646
25,3.766480447753559e-05,0.0,0.12567228339612496,0.0,0.7692026495933533,0.8086603879928589,0.8945788741111755,0.8241473038991293,0.11329330160067633,0.8125128746032715,0.8186132907867432,0.8965114951133728,0.8425458868344625
26,3.7327206805499554e-05,0.0,0.11721047880748897,0.0,0.777932345867157,0.817110538482666,0.8962175846099854,0.8304201563199362,0.10573170649317595,0.812648594379425,0.829487144947052,0.8932579159736633,0.8451312184333801
27,3.6968559518320695e-05,0.0,0.10605587658782799,0.0,0.8007299304008484,0.8192608952522278,0.9001409411430359,0.8400439222653707,0.09614100851691686,0.8213595151901245,0.8314706683158875,0.8993920683860779,0.8507407506306967
28,3.658929957247308e-05,0.0,0.10319245172043638,0.0,0.792820394039154,0.8187150359153748,0.8997326493263245,0.8370893597602844,0.09244717456973517,0.8067986965179443,0.8260083198547363,0.8808375597000122,0.8378815253575643
29,3.6189889037780204e-05,0.0,0.09352490786463018,0.0,0.7903254628181458,0.8255221247673035,0.9036026000976562,0.8398167292277018,0.08205098443879531,0.8312510251998901,0.8445722460746765,0.8986403942108154,0.8581545551617941
30,3.577081453445411e-05,0.0,0.08877400637914735,0.0,0.7888548970222473,0.826569139957428,0.9100357294082642,0.8418199221293131,0.07606585037249786,0.8233771920204163,0.8474015593528748,0.909426748752594,0.8600685000419617
31,3.5332586640223615e-05,0.0,0.08570749811828134,0.0,0.7810819745063782,0.8240605592727661,0.9024617671966553,0.8358681003252665,0.07608631109962097,0.8165743947029114,0.8486427664756775,0.9164926409721375,0.8605699340502421
32,3.487573926827402e-05,0.0,0.08189753701289496,0.0,0.7885352969169617,0.8287035226821899,0.9029233455657959,0.8400540550549825,0.07057623780117585,0.8194581866264343,0.8513205647468567,0.9071033596992493,0.8592940370241801
33,3.440082901675609e-05,0.0,0.07300692559530336,0.0,0.8057529926300049,0.8370463252067566,0.913371741771698,0.8520570198694865,0.07360248081386092,0.8110454678535461,0.836055338382721,0.9082496762275696,0.8517834941546122
34,3.3908434490656996e-05,0.0,0.07396842752893767,0.0,0.7939778566360474,0.8334581255912781,0.9036486148834229,0.8436948657035828,0.06717282490661511,0.8249386548995972,0.8344811201095581,0.8924351334571838,0.850618302822113
35,3.3399155596859226e-05,0.0,0.06454837339619797,0.0,0.8152586817741394,0.8407596349716187,0.9151055216789246,0.8570412794748942,0.06097349438529748,0.8325014710426331,0.8460296988487244,0.9077692627906799,0.8621001442273458
36,3.2873612813246466e-05,0.0,0.06730015256752576,0.0,0.7975704073905945,0.8344202041625977,0.9059576392173767,0.8459827502568563,0.05740638134571222,0.8347006440162659,0.8572285771369934,0.9179510474205017,0.869960089524587
37,3.233244643274689e-05,0.0,0.06588539343327281,0.0,0.810036301612854,0.8386096954345703,0.913482666015625,0.8540428876876831,0.05544592984593832,0.8309004902839661,0.8545657396316528,0.9119665622711182,0.8658109307289124
