,tra_lr_mean,tra_reg_weight_mean,tra_sup_loss_mean,tra_reg_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,tra_mi_mean,tra_individual_mis_Conv5,tra_individual_mis_Up_conv2,tra_individual_mis_Up_conv3,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
0,1e-07,0.1,1.3683001617590593,-0.0025160024361684913,0.03532760962843895,0.047391876578330994,0.10409670323133469,0.062272063146034874,0.0025160024361684913,0.00011457517684884062,0.003588648947576681,0.0038447829716218023,1.3474957667864287,0.04532875493168831,0.052229709923267365,0.08543016761541367,0.060996210823456444
1,4.09e-06,0.1,1.3372328352928164,-0.0027026838297024383,0.04376232251524925,0.05319385230541229,0.12031049281358719,0.07242222254474957,0.0027026838297024383,0.00019587632481754254,0.0038950765831396,0.004017098351226496,1.3200091306979842,0.03483552485704422,0.07751908898353577,0.11672824621200562,0.07636095335086186
2,8.079999999999999e-06,0.1,1.2242233471075703,-0.0038097721811694396,0.05168040096759796,0.11300618946552277,0.14493706822395325,0.10320788621902466,0.0038097721811694396,0.0024434325515115545,0.004610582530343284,0.004375301145482809,1.1854110589394202,0.0474293977022171,0.1457081437110901,0.13841867446899414,0.11051873862743378
3,1.207e-05,0.1,1.106415799061458,-0.015336033977412919,0.05056086927652359,0.17854595184326172,0.16483516991138458,0.13131399701038995,0.015336033977412919,0.03421165242437836,0.00640088608643661,0.005395561975892629,1.137248736161452,0.1567886918783188,0.1874416470527649,0.14028166234493256,0.16150400042533875
4,1.606e-05,0.1,1.0334784901142127,-0.0523487905645743,0.06635311245918274,0.17766061425209045,0.1716950684785843,0.13856959839661917,0.0523487905645743,0.14359298953010402,0.006204724269919098,0.007248653930922347,1.1045493575242848,0.21515768766403198,0.2261095643043518,0.17073899507522583,0.20400208234786987
5,2.005e-05,0.1,0.9660171010096869,-0.09478428190806874,0.10226007550954819,0.1551481932401657,0.131754070520401,0.12972077975670496,0.09478428190806874,0.2695727226319531,0.006589083929235736,0.008191030958356962,1.0447584619888892,0.2545660436153412,0.22596071660518646,0.22662828862667084,0.23571834961573282
6,2.404e-05,0.1,0.9020797046025596,-0.10897553708093861,0.14864516258239746,0.23420050740242004,0.14891356229782104,0.17725307742754617,0.10897553708093861,0.3105311907206974,0.0062543752510100595,0.010141035363388557,1.0027047166457543,0.30201297998428345,0.30157169699668884,0.08803118765354156,0.23053862154483795
7,2.803e-05,0.1,0.8425976280371347,-0.1253650239746396,0.22574354708194733,0.25891727209091187,0.1374261975288391,0.2073623389005661,0.1253650239746396,0.3513052769420029,0.006981309346544243,0.01780847504579774,0.9564403341366694,0.3641647398471832,0.4008900821208954,0.0448247529566288,0.2699598583082358
8,3.2019999999999995e-05,0.1,0.779483772913615,-0.1402041902951896,0.22691300511360168,0.30198633670806885,0.1452948898077011,0.22473141054312387,0.1402041902951896,0.37542947548208755,0.008598403974125778,0.036584682135532294,0.8540042157356555,0.41628119349479675,0.41859275102615356,0.13322210311889648,0.3226986825466156
9,3.601e-05,0.1,0.7051472437381751,-0.15993415750563142,0.18596120178699493,0.4086357355117798,0.34085971117019653,0.3118188828229904,0.15993415750563142,0.3986748192304124,0.013543661904210847,0.0675839784493048,0.9340025324087878,0.17007976770401,0.3076455593109131,0.30673134326934814,0.26148555676142377
10,3.9999999999999996e-05,0.1,0.6265402728319165,-0.17955124398072564,0.04277227818965912,0.52308589220047,0.5288937091827393,0.3649172931909561,0.17955124398072564,0.4230633266145984,0.020892019712676582,0.09469837166989847,0.8100970845956069,0.0012040060246363282,0.4296215772628784,0.4006657898426056,0.27716379104337346
11,3.9999999999999996e-05,0.1,0.5462015820542969,-0.20176394032935296,0.0018912054365500808,0.611348032951355,0.5780108571052551,0.39708336516438675,0.20176394032935296,0.44658723381658383,0.034261133434871825,0.12444343509773412,0.6878905869447268,0.0030307488050311804,0.6010082960128784,0.5314013361930847,0.3784801270036648
12,3.998784699903096e-05,0.1,0.4806158217787741,-0.23317990824580193,0.00279355701059103,0.6514663696289062,0.6072930097579956,0.420517645465831,0.23317990824580193,0.48964324419697114,0.051109096972892704,0.1587873624761898,0.6512973606586456,0.0027800765819847584,0.5938498973846436,0.5089813470840454,0.36853710701689124
13,3.995140280268349e-05,0.1,0.42062077442805,-0.24803110226988798,0.007091057486832142,0.6911354064941406,0.6365807056427002,0.444935723207891,0.24803110226988798,0.4847252754246197,0.06648527019346764,0.1928827392061551,0.63453492636864,0.003980996087193489,0.6160569190979004,0.59308260679245,0.4043735073258479
14,3.989071181259705e-05,0.1,0.3695398536324503,-0.281821688959996,0.029673807322978973,0.715078592300415,0.6680055856704712,0.4709193284312884,0.281821688959996,0.5099694735556846,0.09437765903770924,0.24111791017154838,0.591622301019155,0.05523443967103958,0.6362272500991821,0.533684253692627,0.40838198115428287
15,3.9805847971394324e-05,0.1,0.32771719008684175,-0.3112262497842314,0.21077638864517212,0.7384182214736938,0.7138773202896118,0.5543573101361593,0.3112262497842314,0.534217688242594,0.11610569809873898,0.2833553380270799,0.5905519620730327,0.29719293117523193,0.6046485304832458,0.5820507407188416,0.49463073412577313
