,pretrain_lr_mean,pretrain_reg_loss_mean,pretrain_mi_mean,pretrain_individual_mis_Conv5,pretrain_individual_mis_Up_conv2,pretrain_individual_mis_Up_conv3,pretrain_uda_mean,pretrain_iic_weight_mean,pretrain_uda_weight_mean
0,1e-06,-0.0030172141082584853,0.003695194543494533,0.00428544819031231,0.0038700829562731093,0.002930052198935299,0.006779804102455577,1.0,0.1
1,3.09e-05,-0.13434855227824302,0.13443134431106354,0.29547461555339416,0.0428998588374816,0.06491954862761003,0.0008279198379508069,1.0,0.1
2,6.0799999999999994e-05,-0.3155896297097206,0.3156111440559228,0.592848909099897,0.13171664146085582,0.22226785821219275,0.00021515426017382805,1.0,0.1
3,9.07e-05,-0.5397354085246721,0.5397552479306855,0.8719248878955841,0.24347767636179912,0.5038631337881085,0.0001983967515116093,1.0,0.1
4,0.00012059999999999999,-0.7658982803424195,0.7659141465028132,1.0313783973455433,0.41298684189716955,0.8533771373828252,0.0001586655766004696,1.0,0.1
5,0.0001505,-0.9738050411144891,0.9738219567139941,1.1648366576433167,0.6582094862063723,1.0984196494023,0.0001691344229887666,1.0,0.1
6,0.0001804,-1.115641956130663,1.1156566341718037,1.2698536586761469,0.8664168500900268,1.2106992979844404,0.00014677120130121097,1.0,0.1
7,0.0002103,-1.2018182520071665,1.201831423838934,1.3779048260053002,0.9546752744913102,1.2729140774408974,0.0001317104808913428,1.0,0.1
8,0.00024019999999999998,-1.288808602492014,1.288822464148203,1.4536977159976952,0.9887247836589806,1.424044783512751,0.00013864355469801615,1.0,0.1
9,0.0002701,-1.329830661217373,1.3298508465290066,1.5135185710589094,1.00639526049296,1.4696385800838467,0.00020187180124291143,1.0,0.1
10,0.0003,-1.3982326646645855,1.3982564397652943,1.6024772016207376,1.103820775349935,1.4884711798032135,0.0002377536635564562,1.0,0.1
11,0.0003,-1.5120018104712163,1.5120140369733168,1.6938279549280808,1.2548432159423828,1.5873707580566403,0.00012225236563002302,1.0,0.1
12,0.0002999086545115134,-1.5871092192331961,1.5871208663781473,1.7648169549306225,1.2829762196540846,1.7135692429542537,0.00011646413164271505,1.0,0.1
13,0.0002996347293364606,-1.6239873353640246,1.6239993552366898,1.8124918075402585,1.2875151685873676,1.7719909127553306,0.00012016973339389853,1.0,0.1
14,0.00029917855821047257,-1.6571690475940697,1.6571820147832237,1.8683692951997128,1.296121405760447,1.8070551721254977,0.0001296810323522853,1.0,0.1
