,pretrain_lr_mean,pretrain_reg_loss_mean,pretrain_mi_mean,pretrain_individual_mis_Conv5,pretrain_individual_mis_Up_conv2,pretrain_individual_mis_Up_conv3
0,1e-06,-0.004055008317033451,0.004055008317033451,0.00372032220196767,0.005335975311075647,0.003108727096890409
1,3.09e-05,-0.13008657676478225,0.13008657676478225,0.2941240686550736,0.04851333288320651,0.0476223192891727
2,6.0799999999999994e-05,-0.3313170903424421,0.3313170903424421,0.6292055098215737,0.1439752072840928,0.2207705285400152
3,9.07e-05,-0.5487593699494999,0.5487593699494999,0.8543676445881527,0.2748738359908263,0.5170365843176841
4,0.00012059999999999999,-0.79692123691241,0.79692123691241,1.0402834256490086,0.4580391490459442,0.8924410627285642
5,0.0001505,-0.9995403579870856,0.9995403579870856,1.1712003300587341,0.6917065864801408,1.135714079936345
6,0.0001804,-1.1271621171633408,1.1271621171633408,1.3005286316076912,0.8554297761122377,1.2255278714497893
7,0.0002103,-1.2097326906522115,1.2097326906522115,1.429663374026617,0.9387963807582861,1.2607382257779431
8,0.00024019999999999998,-1.2637247109413134,1.2637247109413134,1.5400765498479203,0.9736548058191928,1.2774426698684695
9,0.0002701,-1.3397608820597329,1.3397608820597329,1.6342306387424475,0.9988082108894982,1.3862436636288955
10,0.0003,-1.4315206094582866,1.4315206094582866,1.6934356387456255,1.0111579302946723,1.589968111515046
11,0.0003,-1.4931961504618323,1.4931961504618323,1.7647595894336707,1.0634172344207762,1.6514114574591319
12,0.0002999086545115134,-1.534429095586142,1.534429095586142,1.8274301799138382,1.1067799361546826,1.669076980749767
13,0.0002996347293364606,-1.561836506128312,1.561836506128312,1.8901140594482417,1.118484485149384,1.6769107906023655
14,0.00029917855821047257,-1.577817083994547,1.577817083994547,1.9092446883519498,1.1527849992116292,1.6714213955402377
15,0.0002985406969077985,-1.667166022857029,1.667166022857029,1.9555350494384771,1.3259489353497829,1.7200139077504477
16,0.0002977219225641806,-1.7158364359537752,1.7158364359537752,1.9925535639127099,1.355630595684052,1.7993249809741978
17,0.0002967232327300342,-1.7560956799983976,1.7560956799983976,2.0414050598939304,1.3755179389317835,1.8513638401031502
