,pretrain_lr_mean,pretrain_reg_loss_mean,pretrain_mi_mean,pretrain_individual_mis_Conv5,pretrain_individual_mis_Up_conv2,pretrain_individual_mis_Up_conv3
0,1e-06,4.733505201339721,-4.733505201339721,-3.981920776367188,-5.179868685404457,-5.038725655873619
1,3.09e-05,2.262604863643645,-2.262604863643645,-3.847654258410135,-1.4978169891238224,-1.4423431122303028
2,6.0799999999999994e-05,1.3475700688362118,-1.3475700688362118,-3.84102249622345,-0.115425581720968,-0.0862620129312078
3,9.07e-05,1.3075747537612914,-1.3075747537612914,-3.8299218972524027,-0.05052660157904032,-0.042275641007969794
4,0.00012059999999999999,1.2890085180600481,-1.2890085180600481,-3.8074750518798828,-0.03250335000765819,-0.027047037656108542
5,0.0001505,1.2769150531291957,-1.2769150531291957,-3.7838110470771804,-0.025838011559098966,-0.02109598261304201
6,0.0001804,1.268152159849803,-1.268152159849803,-3.765256228446959,-0.02140505151512722,-0.01779510087644062
7,0.0002103,1.2578965314229322,-1.2578965314229322,-3.740450905164081,-0.018137842047338672,-0.015100719925637046
8,0.00024019999999999998,1.2520918897787727,-1.2520918897787727,-3.723695540428163,-0.018029110437879966,-0.014550881789376344
9,0.0002701,1.2435820547739667,-1.2435820547739667,-3.7008904059727996,-0.0161327597219497,-0.013722871251714733
10,0.0003,1.2346737345059715,-1.2346737345059715,-3.675471591949465,-0.014835777683183555,-0.013713711968933532
11,0.0003,1.2147453149159735,-1.2147453149159735,-3.6178282300631204,-0.01399581369167815,-0.012411786153291658
12,0.0002999086545115134,1.204188793102899,-1.204188793102899,-3.587579620679219,-0.013152998335038626,-0.011833646736728645
13,0.0002996347293364606,1.18907428185145,-1.18907428185145,-3.544230500062306,-0.012179011623375117,-0.010813208093556266
14,0.00029917855821047257,1.1758952693144469,-1.1758952693144469,-3.5054526519775395,-0.011897119788142547,-0.010335916949746513
15,0.0002985406969077985,1.1567521242300665,-1.1567521242300665,-3.448510076204935,-0.011433484319907922,-0.010312705263495443
16,0.0002977219225641806,1.1485618845621741,-1.1485618845621741,-3.4255488975842803,-0.010697545230699088,-0.009439101335592575
17,0.0002967232327300342,1.1343068804343535,-1.1343068804343535,-3.3833773318926497,-0.010651773268667354,-0.008891404469807941
18,0.00029554584415508565,1.1287320872147877,-1.1287320872147877,-3.3675493621826185,-0.01000223404883096,-0.008644554849403597
19,0.0002941911913059509,1.115381667216619,-1.115381667216619,-3.3273358742396044,-0.01001150095680108,-0.00879749706170212
20,0.0002926609246184583,1.1075520588954293,-1.1075520588954293,-3.303965566953025,-0.010050663469980155,-0.008639827957376832
21,0.00029095690848684693,1.1063642134269083,-1.1063642134269083,-3.3027489773432426,-0.00874293896680076,-0.0076006125720838695
22,0.00028908121899228975,1.0981600946187975,-1.0981600946187975,-3.278793652852376,-0.008166746795177458,-0.007519774513008693
23,0.00028703614137350796,1.0877127412954977,-1.0877127412954977,-3.2472286216417974,-0.008337203034510217,-0.007572288190325099
24,0.00028482416724256006,1.0829098163048427,-1.0829098163048427,-3.232596005598704,-0.008748422594120103,-0.007384882937185469
