,tra_lr_mean,tra_reg_weight_mean,tra_sup_loss_mean,tra_reg_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,tra_mi_mean,tra_individual_mis_Conv5,tra_individual_mis_Up_conv2,tra_individual_mis_Up_conv3,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
0,1e-07,0.5,1.3682983489831277,-0.0025160034551906085,0.03533557429909706,0.04738335311412811,0.10409334301948547,0.06227075681090355,0.0025160034551906085,0.0001151383353948177,0.003589063327914726,0.0038438084690521155,1.3475002600596504,0.04533679038286209,0.05222754180431366,0.08541569113731384,0.0609933411081632
1,4.09e-06,0.5,1.3375922695795692,-0.002721546140965074,0.04405688866972923,0.053249407559633255,0.1198846772313118,0.07239699115355809,0.002721546140965074,0.0002656167106816552,0.003922210826228056,0.003976810650589567,1.3215739543621354,0.0358738899230957,0.07690947502851486,0.11540994048118591,0.07606443514426549
2,8.079999999999999e-06,0.5,1.226898708740871,-0.005287442342378199,0.053921978920698166,0.11265311390161514,0.1437060534954071,0.10342704877257347,0.005287442342378199,0.006924432305754632,0.004620700981467965,0.004317193317692725,1.186821529498467,0.05839082598686218,0.14620104432106018,0.13402999937534332,0.11287395656108856
3,1.207e-05,0.5,1.1084973760445915,-0.036154285382169006,0.05458914861083031,0.17631912231445312,0.16383904218673706,0.13158243770400682,0.036154285382169006,0.096561579388943,0.006453028043421609,0.00544824552877496,1.1396601062554583,0.16133935749530792,0.18255335092544556,0.13441157341003418,0.15943476061026254
4,1.606e-05,0.5,1.0362465091546373,-0.08396424752504877,0.06666409969329834,0.16438835859298706,0.17353345453739166,0.13486197094122568,0.08396424752504877,0.2379365621561494,0.006281330926964677,0.007674842369742691,1.0854648214120133,0.2230435460805893,0.20212212204933167,0.17122572660446167,0.19879713157812753
5,2.005e-05,0.5,0.9691520508130392,-0.12213340537156907,0.09473679959774017,0.10257197916507721,0.11536072194576263,0.10422316690286,0.12213340537156907,0.34779761269184145,0.007293913991500934,0.011308679408393793,1.032851505738038,0.21952392160892487,0.1699604094028473,0.22699934244155884,0.205494557817777
6,2.404e-05,0.5,0.9107028108835219,-0.1386033002504458,0.12760242819786072,0.13403166830539703,0.11035019904375076,0.12399476518233617,0.1386033002504458,0.38617127881230184,0.0070952054051061485,0.02254340503830461,1.0017074529941268,0.25529903173446655,0.2434878796339035,0.06342286616563797,0.18740325917800268
7,2.803e-05,0.5,0.8519447688261669,-0.16703992915650206,0.1660824716091156,0.14608120918273926,0.1274854987859726,0.14654972652594248,0.16703992915650206,0.4292198498307514,0.008385205087251955,0.0635147211048752,0.9808831558777735,0.2807275056838989,0.2920439839363098,0.13416579365730286,0.23564576109250387
8,3.2019999999999995e-05,0.5,0.7905815233786898,-0.208289005359014,0.14718160033226013,0.10825344920158386,0.20724688470363617,0.15422731141249338,0.208289005359014,0.4761965160196025,0.011282916855998339,0.13738756616910297,0.8714606280510241,0.17631474137306213,0.057504717260599136,0.31362682580947876,0.18248209481438002
9,3.601e-05,0.5,0.7277980579932529,-0.24795620483656722,0.11379895359277725,0.004199173767119646,0.26107853651046753,0.12635888795678815,0.24795620483656722,0.5063398076624916,0.01795312758845587,0.21957565737267337,0.851281993664228,0.09582076221704483,9.3301276427038e-11,0.33831146359443665,0.14471074196826092
10,3.9999999999999996e-05,0.5,0.6613363524278006,-0.2921842739482721,0.0915021225810051,3.259571865893429e-12,0.33447739481925964,0.14199317246784143,0.2921842739482721,0.5496647805161774,0.03169755384946862,0.2951904620726903,0.725986427985705,0.06994306296110153,9.3301276427038e-11,0.3953099250793457,0.15508432937791616
11,3.9999999999999996e-05,0.5,0.5919210019707675,-0.34038380240400656,0.029921943321824074,3.2429150510771e-12,0.4051585793495178,0.14502684089152826,0.34038380240400656,0.5747874793472393,0.055314735956490065,0.3910491633415224,0.691421728867751,0.0006154064321890473,9.3301276427038e-11,0.4011078476905823,0.13390775140535752
12,3.998784699903096e-05,0.5,0.5328928178548809,-0.3942062901953857,0.0003060764283873141,0.005136634223163128,0.4767471253871918,0.1607299453462474,0.3942062901953857,0.6059412906567256,0.08862222424397871,0.48805532296498594,0.5862215631283245,7.047837425488979e-05,0.044928520917892456,0.5398093461990356,0.19493611516372766
13,3.995140280268349e-05,0.5,0.4749520933628083,-0.4380465653538705,0.0002341375802643597,0.4962681531906128,0.5536413192749023,0.35004787001525983,0.4380465653538705,0.6192030220851302,0.12894085243344297,0.5659957892696056,0.5350847026476493,1.1096706886704055e-10,0.5658022165298462,0.5955643653869629,0.3871221940092587
14,3.989071181259705e-05,0.5,0.4248445709546404,-0.4849612416823706,0.00202266126871109,0.5957837700843811,0.5954591631889343,0.3977551981806755,0.4849612416823706,0.6251904310286045,0.18300453489025445,0.6466887207825979,0.5020017578051641,5.946439705439843e-05,0.5745514035224915,0.5642452239990234,0.37961869730618975
15,3.9805847971394324e-05,0.5,0.37977902730306007,-0.528072950839997,0.0028613312169909477,0.6393351554870605,0.6304729580879211,0.4242231482639909,0.528072950839997,0.6507429723689958,0.23435099810361867,0.699124842087428,0.448501977782983,0.0013167922152206302,0.6047491431236267,0.5309707522392273,0.37901222919269156
16,3.9696914672593547e-05,0.5,0.3355288759370646,-0.5666290988524759,0.03519243746995926,0.669960618019104,0.6554633378982544,0.45353879779577255,0.5666290988524759,0.6626008172053841,0.2950519965092343,0.7422344440221784,0.36467541639621437,0.04242508113384247,0.6296382546424866,0.6080005764961243,0.42668797075748444
17,3.956404463463942e-05,0.5,0.3012513052423798,-0.601824143230915,0.15846532583236694,0.6926056146621704,0.7073224782943726,0.5194644729296366,0.601824143230915,0.6914255421857041,0.34470160593589144,0.7693452244997024,0.3654786050319672,0.38186970353126526,0.5932642221450806,0.6828696727752686,0.5526678661505381
18,3.940739973920612e-05,0.5,0.2700587167342504,-0.6254615386327116,0.34895098209381104,0.7138401865959167,0.7523050308227539,0.6050320665041605,0.6254615386327116,0.7012575410306459,0.38838309854269026,0.7867439126968391,0.36865042035396284,0.28558894991874695,0.6040838360786438,0.6326528787612915,0.507441888252894
19,3.922717083396946e-05,0.5,0.24282228991389287,-0.6547325873374946,0.41908740997314453,0.7325541973114014,0.7811132669448853,0.6442516247431437,0.6547325873374946,0.7226806381344794,0.4277957529822985,0.8137213045358661,0.2546610815020708,0.5316623449325562,0.6673542261123657,0.7681095004081726,0.6557086904843649
20,3.9023577500088314e-05,0.5,0.21674166729052877,-0.6786539267500247,0.4702831506729126,0.7512105703353882,0.8078086972236633,0.6764341394106547,0.6786539267500247,0.7446145728230479,0.4625245056549711,0.8288226383924483,0.2863511024759366,0.36700353026390076,0.6591809391975403,0.6714412569999695,0.5658752421538035
21,3.879686778467887e-05,0.5,0.19816495443383847,-0.7000849950313569,0.5014041662216187,0.7595696449279785,0.8211373090744019,0.6940370400746664,0.7000849950313569,0.7714295021692911,0.4897027985254922,0.8391226176420848,0.23588485328050765,0.5512116551399231,0.7008798122406006,0.7624698281288147,0.6715204318364462
22,3.854731789860741e-05,0.5,0.1767358966668446,-0.7237566860516867,0.5852036476135254,0.7766584753990173,0.8476163744926453,0.7364928325017294,0.7237566860516867,0.7964983411629998,0.5192860963940622,0.8554855406284327,0.22247856224958715,0.6084743738174438,0.6762897968292236,0.80805504322052,0.6976064046223959
23,3.8275231879969885e-05,0.5,0.16255161650478842,-0.7420122567812603,0.5947396159172058,0.7825396060943604,0.8585844039916992,0.7452878753344218,0.7420122567812603,0.8118566796680293,0.5458681202928221,0.868311878244082,0.17421800757829958,0.6308526992797852,0.7248169183731079,0.761605441570282,0.7057583530743917
