,pretrain_lr_mean,pretrain_reg_loss_mean,pretrain_mi_mean,pretrain_individual_mis_Conv5,pretrain_individual_mis_Up_conv2,pretrain_individual_mis_Up_conv3
0,1e-06,-0.004281556779363503,0.004281556779363503,0.005577145972365542,0.003967226280365139,0.0033002976863644993
1,3.09e-05,-0.12499965192905318,0.12499965192905318,0.2967517598407962,0.03025894921272992,0.04798823879333213
2,6.0799999999999994e-05,-0.29864387273788456,0.29864387273788456,0.6160092712442081,0.08518547758460038,0.19473684310913067
3,9.07e-05,-0.5275053463379543,0.5275053463379543,0.8693093498547875,0.22509854609767596,0.4881080917517342
4,0.00012059999999999999,-0.767596000830332,0.767596000830332,1.0252886817852658,0.46952271958192193,0.8079765347639718
5,0.0001505,-0.9382044738531113,0.9382044738531113,1.1469874046246202,0.7307483281691874,0.9368776136636734
6,0.0001804,-1.0566355047623317,1.0566355047623317,1.2750510410467792,0.8999718507130944,0.994883533318838
7,0.0002103,-1.1209558240572612,1.1209558240572612,1.385663963158926,0.9646957562367122,1.0125076615810396
8,0.00024019999999999998,-1.1666336568196618,1.1666336568196618,1.468755907615025,0.9952720983823146,1.035872859358788
9,0.0002701,-1.2869937177499142,1.2869937177499142,1.5459905052185063,1.0110788923501968,1.3039116271336875
10,0.0003,-1.380476235548655,1.380476235548655,1.6347907964388528,1.0412940714756649,1.4653436958789825
11,0.0003,-1.4243503765265146,1.4243503765265146,1.6306470549106602,1.176398607492447,1.466005328496298
12,0.0002999086545115134,-1.5382974227269492,1.5382974227269492,1.7596851611137392,1.2640881625811258,1.5911187569300325
13,0.0002996347293364606,-1.6205492842197415,1.6205492842197415,1.8374525304635372,1.2802227036158245,1.7439724489053097
14,0.00029917855821047257,-1.6559950033823643,1.6559950033823643,1.9012548784414938,1.2949628400802604,1.7717671108245845
15,0.0002985406969077985,-1.7388272686799362,1.7388272686799362,1.9587496833006537,1.4458428788185123,1.81188907345136
16,0.0002977219225641806,-1.8089664173126228,1.8089664173126228,1.9769501010576886,1.6276800942420964,1.8222688774267835
17,0.0002967232327300342,-1.8349303118387865,1.8349303118387865,2.025787894328436,1.6518589031696311,1.827143966356913
18,0.00029554584415508565,-1.8512998739878332,1.8512998739878332,2.0436460049947103,1.6703553756078084,1.8398980665206905
19,0.0002941911913059509,-1.909252196153005,1.909252196153005,2.0601640474796294,1.687484208345413,1.980108149449031
20,0.0002926609246184583,-1.9660634493827824,1.9660634493827824,2.0798610075314827,1.7725060149033853,2.045823142925899
21,0.00029095690848684693,-2.003251001040142,2.003251001040142,2.1072603714466105,1.828168160915375,2.0743242931365944
22,0.00028908121899228975,-2.043623229265214,2.043623229265214,2.1257873527208995,1.8622475858529408,2.142834556897478
23,0.00028703614137350796,-2.082882413069409,2.082882413069409,2.1415998478730525,1.9415162718296042,2.1655309438705452
24,0.00028482416724256006,-2.1086188344160735,2.1086188344160735,2.1548880652586617,1.949682873487472,2.2212853988011694
25,0.00028244799154919606,-2.1224677761395774,2.1224677761395774,2.17079215248426,1.956200077136357,2.2404109096527103
26,0.00027991050929747656,-2.1313994693756086,2.1313994693756086,2.180864373445514,1.9641622368494658,2.2491716519991565
27,0.000277214812018656,-2.1480669458707164,2.1480669458707164,2.199884965419769,1.9904518854618072,2.2538638083140046
28,0.0002743641840046284,-2.1558917339642867,2.1558917339642867,2.207341870069504,2.0038664106527957,2.2564667288462346
29,0.0002713620983065233,-2.169881958166759,2.169881958166759,2.232093233267465,2.0187081360816945,2.258844295342763
30,0.0002682122125033279,-2.173105942408245,2.173105942408245,2.22803341348966,2.0234789792696626,2.267805240948995
31,0.0002649183642456907,-2.193027959664666,2.193027959664666,2.250015650590261,2.0519906063874562,2.2770774126052866
32,0.0002614845665803352,-2.193344831466676,2.193344831466676,2.248369807402294,2.0539129579067215,2.277751523653665
33,0.0002579150030607807,-2.2063214461008704,2.2063214461008704,2.2669546929995237,2.0726810320218383,2.279328418572744
34,0.0002542140226503266,-2.217473537921904,2.217473537921904,2.2898311042785644,2.0781768639882396,2.2844124364852902
35,0.00025038613442351075,-2.2269724496205625,2.2269724496205625,2.292212801774345,2.0807500084241255,2.3079543511072798
36,0.0002464360020724965,-2.248635047276817,2.248635047276817,2.305738597710928,2.0910082825024916,2.349158070882162
37,0.0002423684382250824,-2.2584935625394165,2.2584935625394165,2.308033042748772,2.1072108260790516,2.3602366352081328
38,0.00023818839858125631,-2.2672538439432763,2.2672538439432763,2.3218881440162646,2.1118776369094867,2.3679955546061207
39,0.00023390097587543845,-2.2830485820770265,2.2830485820770265,2.322233182589213,2.109973575274148,2.416938793659211
40,0.00022951139367176904,-2.2993348161379514,2.2993348161379514,2.3405516831080115,2.1151628915468836,2.4422896703084325
41,0.00022502499999999998,-2.2967801594734194,2.2967801594734194,2.3265709225336693,2.128337675730388,2.4354317053159082
42,0.00022044726083974428,-2.3135869510968514,2.3135869510968514,2.335810550053915,2.1607222668329875,2.444227848847706
43,0.0002157837534610221,-2.3290447902679463,2.3290447902679463,2.3565423552195237,2.1775806935628244,2.4530111106236796
44,0.0002110401596292162,-2.3276578855514525,2.3276578855514525,2.3491403230031316,2.179622114499411,2.4542110006014486
45,0.00020622225868271595,-2.3441672174135824,2.3441672174135824,2.3688872957229625,2.179125452041627,2.4844887121518426
46,0.00020133592049168398,-2.357395861943565,2.357395861943565,2.3743249400456756,2.1933399621645613,2.504522510369621
47,0.0001963870983065233,-2.3819772489865625,2.3819772489865625,2.3713463068008416,2.265165925025938,2.5094193021456404
48,0.00019138182150475896,-2.401628051598867,2.401628051598867,2.38406239112218,2.311671748161317,2.509149835109712
49,0.00018632618824517013,-2.4125913826624563,2.4125913826624563,2.385612944761913,2.3411059506734198,2.511055023670195
50,0.00018122635803812298,-2.4193955318133034,2.4193955318133034,2.3739468423525474,2.3714000773429866,2.5128394762674966
51,0.00017608854424115618,-2.425877590974171,2.425877590974171,2.3789341934522006,2.379388958613079,2.519309388796488
52,0.00017091900648896177,-2.4330427098274234,2.4330427098274234,2.3898150483767173,2.386818395455676,2.522494499683382
53,0.0001657240430669846,-2.4364836152394624,2.4364836152394624,2.395919608275097,2.3908864299456263,2.5226445960998523
54,0.00016050998323793156,-2.4416193548838296,2.4416193548838296,2.4048723332087203,2.3950972302754714,2.5248882873853042
55,0.00015528317953054002,-2.4427133727073644,2.4427133727073644,2.4003838960329684,2.4004272007942187,2.5273288313547764
56,0.00015004999999999996,-2.443778267701468,2.443778267701468,2.401172586282096,2.40226654291153,2.527895452976223
57,0.00014481682046945998,-2.444029635588328,2.444029635588328,2.3978484773635866,2.405316808223723,2.528923441569008
58,0.0001395900167620684,-2.4577292569478355,2.4577292569478355,2.408209227720897,2.436225862503053,2.52875250498454
59,0.00013437595693301536,-2.4744266335169463,2.4744266335169463,2.4156935930252077,2.4696175344785076,2.537968577543894
60,0.00012918099351103818,-2.475757556756337,2.475757556756337,2.4143165405591325,2.4717093650499975,2.5412465691566486
61,0.0001240114557588438,-2.4795252227783195,2.4795252227783195,2.421277475357055,2.4733332029978436,2.543964769045512
62,0.000118873641961877,-2.484086324373883,2.484086324373883,2.426167121728261,2.4754332240422587,2.5506584207216894
63,0.0001137738117548298,-2.4835665512084955,2.4835665512084955,2.4220305037498466,2.47490475177765,2.553764224052429
64,0.00010871817849524098,-2.487782049179077,2.487782049179077,2.4275575176874806,2.479519766966504,2.5562686753273027
65,0.00010371290169347664,-2.489818773269651,2.489818773269651,2.432620189984642,2.4801084931691486,2.5567274395624793
66,9.876407950831598e-05,-2.4904874149958287,2.4904874149958287,2.425917940934502,2.487205280462902,2.5583388352394074
67,9.387774131728398e-05,-2.4945891809463534,2.4945891809463534,2.4303853948911023,2.4928175584475207,2.5605643963813787
68,8.905984037078377e-05,-2.496822341283161,2.496822341283161,2.4401182651519795,2.491030420462288,2.5593181435267116
69,8.431624653897781e-05,-2.49888492822647,2.49888492822647,2.440357110500334,2.494102869033812,2.562194604873656
70,7.965273916025571e-05,-2.5016498374938982,2.5016498374938982,2.442742492357891,2.4955656886100734,2.5666411336263013
71,7.507500000000002e-05,-2.502887334028877,2.502887334028877,2.43203058163325,2.495176551342011,2.5814546585083002
72,7.058860632823093e-05,-2.5155667750040704,2.5155667750040704,2.442805325984956,2.497896827061969,2.605997971693673
73,6.619902412456153e-05,-2.5194715929031375,2.5194715929031375,2.4406646649042765,2.4986182387669875,2.6191316771507256
74,6.191160141874366e-05,-2.524130800565083,2.524130800565083,2.447490291595458,2.4997992451985693,2.625102657477063
75,5.773156177491753e-05,-2.5249568327267955,2.5249568327267955,2.447111886342368,2.49887140750885,2.6288870151837673
76,5.366399792750341e-05,-2.527076666355134,2.527076666355134,2.445420836607616,2.500454880396524,2.635354081789654
77,4.9713865576489204e-05,-2.5296827952067074,2.5296827952067074,2.448172133763632,2.501409571965535,2.6394665137926734
78,4.588597734967339e-05,-2.5308426380157467,2.5308426380157467,2.4461429866154982,2.5014288806915292,2.644955859978995
79,4.2184996939219255e-05,-2.5322073388099673,2.5322073388099673,2.4504299076398204,2.499916474024456,2.6462754209836334
80,3.8615433419664764e-05,-2.5358807587623615,2.5358807587623615,2.453364879290263,2.503287808100381,2.650989371935528
81,3.518163575430926e-05,-2.5358742483456953,2.5358742483456953,2.451220694382987,2.5033486024538707,2.653053231239318
82,3.188778749667205e-05,-2.5404768983523054,2.5404768983523054,2.4613137880961107,2.5051112262407926,2.6550054971377044
83,2.8737901693476642e-05,-2.540174068609874,2.540174068609874,2.4614187947909034,2.5044255773226425,2.654677614370983
84,2.5735815995371506e-05,-2.53975989262263,2.53975989262263,2.4547378389040637,2.5069474403063454,2.657594207922615
85,2.2885187981343926e-05,-2.5388320644696556,2.5388320644696556,2.452036116123199,2.5065960621833794,2.6578638092676785
86,2.0189490702523414e-05,-2.5423897337913544,2.5423897337913544,2.4619270674387606,2.5062986167271943,2.6589433352152505
87,1.765200845080393e-05,-2.5401146205266323,2.5401146205266323,2.4549052166938767,2.506143329143524,2.6592951154708855
88,1.5275832757439902e-05,-2.5423680067062384,2.5423680067062384,2.458769023418428,2.50766192595164,2.6606728657086705
89,1.3063858626492016e-05,-2.544892600377403,2.544892600377403,2.4619709515571597,2.509672478834788,2.663034205436708
90,1.1018781007710243e-05,-2.543426059087115,2.543426059087115,2.461619082291921,2.507871737480162,2.660787173906961
91,9.143091513153048e-06,-2.5455748772621156,2.5455748772621156,2.4630654525756834,2.509975260893505,2.663683723608655
92,7.4390753815417276e-06,-2.5442364096641565,2.5442364096641565,2.457935122648878,2.509965802828471,2.6648081072171537
93,5.908808694049115e-06,-2.5472284515698727,2.5472284515698727,2.4673833672205605,2.5100558026631687,2.6642459972699486
94,4.554155844914329e-06,-2.5475343441963196,2.5475343441963196,2.4684006182352705,2.51022756576538,2.6639746665954607
95,3.3767672699658367e-06,-2.5488340608278914,2.5488340608278914,2.470018048286437,2.5111890602111817,2.665294890403746
96,2.378077435819407e-06,-2.5445396081606524,2.5445396081606524,2.4595050978660598,2.509979992707571,2.664133515357972
97,1.5593030922015407e-06,-2.5471062723795566,2.5471062723795566,2.4655258663495374,2.5108604137102777,2.664932349522907
98,9.2144178952742e-07,-2.551153260866801,2.551153260866801,2.477162171204887,2.511425563494365,2.6648718643188465
99,4.652706635393615e-07,-2.545344877243043,2.545344877243043,2.460934781233468,2.510773557821911,2.6643260892232266
