,pretrain_lr_mean,pretrain_reg_loss_mean,pretrain_mi_mean,pretrain_individual_mis_Conv5,pretrain_individual_mis_Up_conv2,pretrain_individual_mis_Up_conv3,pretrain_uda_mean,pretrain_iic_weight_mean,pretrain_uda_weight_mean
0,1e-06,0.05649091226359212,0.002661487169098108,0.00017545853866370923,0.0035972539211312922,0.0042117488329919675,0.005675706089629479,0.1,10.0
1,3.09e-05,-0.002849451922423516,0.0732706004544162,0.1732897208671058,0.020026455526240175,0.02649562003090978,0.00044776082380849376,0.1,10.0
2,6.0799999999999994e-05,-0.021312856258203592,0.22224099223812419,0.47527002394199375,0.06111831742028396,0.1303346172347665,9.11243302713653e-05,0.1,10.0
3,9.07e-05,-0.03360376064355177,0.3426653132339318,0.6161929780244826,0.1341477031012377,0.2776552331447603,6.627712963866847e-05,0.1,10.0
4,0.00012059999999999999,-0.056520562271277136,0.5713047048449512,0.850201776822408,0.297484586487214,0.5662277092536291,6.0990902929916054e-05,0.1,10.0
5,0.0001505,-0.08308377817273142,0.8372020208835604,1.0110366630554193,0.6005957739551865,0.8999735399087274,6.364252731752156e-05,0.1,10.0
6,0.0001804,-0.09773691686491173,0.9830497376124064,1.129820537368457,0.836814390023549,0.9825142025947574,5.680582460020865e-05,0.1,10.0
7,0.0002103,-0.10503269031643866,1.05559896171093,1.223588301738103,0.9375421007474264,1.0056663862864175,5.272071299259547e-05,0.1,10.0
8,0.00024019999999999998,-0.10905330369869864,1.0952710173527391,1.2859014360109962,0.9793355033795041,1.0205760274330766,4.737992459922678e-05,0.1,10.0
9,0.0002701,-0.11257966349522275,1.1298215893904366,1.3484623372554783,0.9965610476334886,1.0444412968556085,4.024968344917098e-05,0.1,10.0
10,0.0003,-0.12041043962041537,1.2074564460913346,1.4010881078243254,1.0062283416589086,1.2150527818997696,3.3520681220882896e-05,0.1,10.0
11,0.0003,-0.12408794596791269,1.243173308769862,1.4480714607238776,1.0125339740514756,1.2689143772919975,2.2938702923056533e-05,0.1,10.0
12,0.0002999086545115134,-0.1321494021515052,1.3237480743726093,1.481913126707077,1.0165162851413099,1.472814674377441,2.2540826148542695e-05,0.1,10.0
13,0.0002996347293364606,-0.13730178718765573,1.375072569847106,1.5226172773043316,1.0213218959172579,1.581278387705485,2.0547280216002635e-05,0.1,10.0
14,0.00029917855821047257,-0.1426119032005468,1.427640183766683,1.5777800230185193,1.0344601209958402,1.670680241187414,1.5211828485917078e-05,0.1,10.0
15,0.0002985406969077985,-0.15099074075619365,1.512660433451334,1.5892534359296169,1.1528823840618132,1.7958453182379401,2.7530597268802625e-05,0.1,10.0
16,0.0002977219225641806,-0.15711068560679753,1.5736520965894063,1.6330034244060516,1.25991220553716,1.828040486574174,2.545267280159654e-05,0.1,10.0
17,0.0002967232327300342,-0.15922816743453325,1.5947675514221196,1.6678534619013465,1.283179318507512,1.8332697061697636,2.4859027441076843e-05,0.1,10.0
18,0.00029554584415508565,-0.16306635985771806,1.6345544505119325,1.7136980962753288,1.339540384610495,1.850424703359605,3.890881748399504e-05,0.1,10.0
19,0.0002941911913059509,-0.16843000392119084,1.6886331117153184,1.7066777249177296,1.4647574206193295,1.8944640211264292,4.333105852614e-05,0.1,10.0
20,0.0002926609246184583,-0.1718911429246266,1.72194686770439,1.745349417527516,1.4876819439729052,1.932809086243312,3.035476067755857e-05,0.1,10.0
21,0.00029095690848684693,-0.17472748711705205,1.7501887555917115,1.7652730139096577,1.4974569380283358,1.9878361463546756,2.91390988574373e-05,0.1,10.0
22,0.00028908121899228975,-0.1777061054607233,1.780371760129929,1.7790852491060887,1.5547818128267934,2.007248047192891,3.310738252973047e-05,0.1,10.0
23,0.00028703614137350796,-0.18088273763656607,1.8115506295363109,1.7891581722100576,1.6374088231722521,2.0080847179889676,2.7232832138300475e-05,0.1,10.0
24,0.00028482416724256006,-0.183101580242316,1.8331528623898823,1.8134552391370131,1.6656416122118642,2.0203615653514837,2.137093037466306e-05,0.1,10.0
25,0.00028244799154919606,-0.18605467637379966,1.8627230425675705,1.8350686951478326,1.7287102945645654,2.0243899619579304,2.1763124250355757e-05,0.1,10.0
26,0.00027991050929747656,-0.18780305708448095,1.8796751864751176,1.848627849022548,1.7570234680175778,2.033374085028967,1.6446481734722823e-05,0.1,10.0
27,0.000277214812018656,-0.18879579370220498,1.8896521949768061,1.8426711658636725,1.796962780157726,2.029322466850281,1.6942946731433044e-05,0.1,10.0
28,0.0002743641840046284,-0.18953416024645173,1.8967698327700286,1.8585296630859374,1.8017382756868998,2.030041402578353,1.4282572819865893e-05,0.1,10.0
29,0.0002713620983065233,-0.19069712191820146,1.9080716784795124,1.872107489109039,1.8141749083995815,2.037932478189468,1.1004868501913728e-05,0.1,10.0
30,0.0002682122125033279,-0.1910656016071638,1.9115271727244054,1.8720699389775595,1.8184440072377532,2.0440674082438126,8.711830026489531e-06,0.1,10.0
31,0.0002649183642456907,-0.19110547711451858,1.9119887808958689,1.87486974199613,1.81717594742775,2.043920469284057,9.340379924651642e-06,0.1,10.0
32,0.0002614845665803352,-0.19145176435510317,1.9155240702629093,1.8932717716693872,1.8148428551355993,2.038457406759261,1.0064557101638154e-05,0.1,10.0
33,0.0002579150030607807,-0.19216764489809662,1.9224511901537569,1.9046886225541442,1.8190914285182955,2.043573338190715,7.747732283102471e-06,0.1,10.0
34,0.0002542140226503266,-0.1925613924860955,1.926430428028107,1.908844139178594,1.8231195716063175,2.0473273996512096,8.165339992653269e-06,0.1,10.0
35,0.00025038613442351075,-0.1923046033581097,1.924032741785049,1.9146513140201566,1.8177219204107906,2.0397248419125877,9.867355902315462e-06,0.1,10.0
36,0.0002464360020724965,-0.19311922783652943,1.9318955330053968,1.9237547314167018,1.8246305080254872,2.047301197846728,7.032831203256749e-06,0.1,10.0
37,0.0002423684382250824,-0.19402291367451344,1.9408356173833203,1.93669758439064,1.829721996784211,2.0560870933532707,6.065068663853406e-06,0.1,10.0
38,0.00023818839858125631,-0.19316362917423258,1.9323509856065122,1.9220762423674256,1.825269101858137,2.049707432587942,7.147167785509131e-06,0.1,10.0
39,0.00023390097587543845,-0.19418172031641012,1.9425251110394803,1.9486356468995414,1.8285185790061944,2.0504209403196976,7.079382161615894e-06,0.1,10.0
40,0.00022951139367176904,-0.19384062116344766,1.9391487936178837,1.9501154867808026,1.8240177861849478,2.043312919934589,7.4261117909675985e-06,0.1,10.0
41,0.00022502499999999998,-0.19435563663641606,1.9441621625423442,1.952721791267396,1.828282274007798,2.0514822594324755,6.058208058069189e-06,0.1,10.0
42,0.00022044726083974428,-0.1939720265070596,1.9403509326775874,1.9468479426701875,1.8261567346254992,2.048047936757406,6.306975271854757e-06,0.1,10.0
43,0.0002157837534610221,-0.19520899673302963,1.9525118752320603,1.964664722681044,1.8344124893347407,2.0584582320849094,4.2193823423986e-06,0.1,10.0
44,0.0002110401596292162,-0.19377003024021788,1.9382243402798967,1.9471760312716162,1.824193651278814,2.043303158680598,5.240640449149697e-06,0.1,10.0
45,0.00020622225868271595,-0.19486279944578808,1.9490410784880323,1.9616486593087512,1.8309888402620944,2.0544855539004017,4.1311747793315605e-06,0.1,10.0
46,0.00020133592049168398,-0.19519345233837765,1.9523716127872461,1.9688043002287539,1.8330668441454583,2.055243532657624,4.3712007368412755e-06,0.1,10.0
47,0.0001963870983065233,-0.19535737012823418,1.954011533657709,1.9728496595223741,1.833226756254832,2.0559580016136167,4.378563403406589e-06,0.1,10.0
48,0.00019138182150475896,-0.19535563434163733,1.9539511537551881,1.972830590804417,1.8328610734144846,2.056161624590556,3.948428276695881e-06,0.1,10.0
