,tra_lr_mean,tra_reg_weight_mean,tra_sup_loss_mean,tra_reg_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,tra_mi_mean,tra_individual_mis_Conv5,tra_individual_mis_Up_conv2,tra_individual_mis_Up_conv3,tra_uda_mean,tra_iic_weight_mean,tra_uda_weight_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
0,1e-07,1.0,1.368334326744079,0.03710432009771468,0.03526975214481354,0.04738033190369606,0.10419324040412903,0.06228110815087954,0.002515408637312548,0.00011470671288122962,0.0035850076253215474,0.0038465113130708526,0.007471172194927932,0.1,5.0,1.3474240669837365,0.045146990567445755,0.05217232182621956,0.08546417206525803,0.06092782815297445
1,4.09e-06,1.0,1.3358007399241134,0.029855200406163917,0.045274704694747925,0.03821131959557533,0.12070562690496445,0.06806388373176257,0.0027294803216742947,0.00019348553968190653,0.003999758458230642,0.003995196749456231,0.006025629691624395,0.1,5.0,1.3229127847231348,0.035975486040115356,0.0389801561832428,0.11936067044734955,0.06477210422356923
2,8.079999999999999e-06,1.0,1.2228431487083429,0.012940985848351079,0.05009252205491066,0.03099040687084198,0.14656777679920197,0.07588356857498486,0.003505067880420634,0.0016009277660562773,0.004781259630496301,0.00413301594555378,0.002658298531314359,0.1,5.0,1.1853401202421923,0.026045316830277443,0.045295342803001404,0.15191982686519623,0.07442016216615836
3,1.207e-05,1.0,1.11257089694341,0.005445899365780252,0.03319697827100754,0.039645541459321976,0.1620655059814453,0.07830267523725827,0.013712737814833727,0.03063265670718011,0.006318575494612257,0.004186980065423996,0.0013634346337251684,0.1,5.0,1.1452139157515306,0.018694354221224785,0.06193952634930611,0.14133504033088684,0.07398964030047257
4,1.606e-05,1.0,1.037874152263006,0.0008119390505210805,0.03423495218157768,0.027612652629613876,0.17481742799282074,0.0788883442680041,0.0505905448133126,0.14036032592024034,0.0070607279877488785,0.004350576081778853,0.001174198726269728,0.1,5.0,1.0896599109356222,0.02355160564184189,0.006330144125968218,0.17821326851844788,0.06936500609541933
5,2.005e-05,1.0,0.9675664550065992,-0.004894305659690871,0.019128255546092987,0.0009721291717141867,0.1524914801120758,0.057530621609960995,0.09413518291199585,0.27109420360589875,0.006768812295049427,0.004542524788994342,0.0009038425567268856,0.1,5.0,1.0650647832797124,0.001769667724147439,0.00026767340023070574,0.05501512438058853,0.01901748850165556
6,2.404e-05,1.0,0.9085858013232548,-0.006359561537392433,0.0021836236119270325,0.00015217720647342503,0.012410016730427742,0.004915272516276066,0.11204741010131938,0.3249356519809227,0.006817814296421905,0.00438875585949669,0.0009690359421074394,0.1,5.0,1.0050655121986685,0.00026119311223737895,1.6538708223379217e-05,0.0004745934857055545,0.00025077510205543757
7,2.803e-05,1.0,0.8519430502255755,-0.007734769594001888,0.0002727712271735072,1.4279299648478627e-05,0.00038320038584060967,0.00022341697088753185,0.12736044880313172,0.3689393267370784,0.007699620320151248,0.005442388503967474,0.0010002550980425444,0.1,5.0,0.987675598034492,1.1077380679402893e-10,9.3301276427038e-11,6.0049674175388645e-06,2.0017238308740284e-06
8,3.2019999999999995e-05,1.0,0.7940217514832818,-0.0079392746820425,8.593330130679533e-05,4.854057988268323e-05,1.174244152934989e-05,4.8738774239609484e-05,0.14082047309726486,0.40371858725789933,0.009236368581963078,0.009506450633828845,0.0012285545781681633,0.1,5.0,0.8921337173535272,1.109500963325516e-10,9.3301276427038e-11,1.1554872336727584e-10,1.0660003204228848e-10
9,3.601e-05,1.0,0.7335845740636187,-0.00923546709353104,6.1574200599379125e-12,3.2546769099250916e-12,5.117305884594359e-12,4.843134284819121e-12,0.1526981934718787,0.4228944237375008,0.012874591019935908,0.02232555290684105,0.00120687049794166,0.1,5.0,0.880864890722128,1.1096583374392566e-10,9.3301276427038e-11,1.1554872336727584e-10,1.0660527784607983e-10
10,3.9999999999999996e-05,1.0,0.6662936868270236,-0.010552452531798425,6.360579597741722e-12,3.259572299574298e-12,5.1284540850127236e-12,4.916201994109581e-12,0.17608385490874442,0.4612124331699061,0.018179621957242483,0.04885949430987241,0.0014111866444970185,0.1,5.0,0.8197643619317275,1.1096706886704055e-10,9.3301276427038e-11,1.1554872336727584e-10,1.066056895537848e-10
11,3.9999999999999996e-05,1.0,0.5961393882830941,-0.01236824699987969,6.49884746711793e-12,3.2429150510771e-12,5.12675232128279e-12,4.956171613159273e-12,0.20091014411300423,0.4816722245638572,0.026552957699944583,0.09450523710499206,0.0015445535393276558,0.1,5.0,0.6958934916899755,0.0001923686795635149,9.3301276427038e-11,1.1554872336727584e-10,6.41229628045049e-05
12,3.998784699903096e-05,1.0,0.5310691966613135,-0.015538070063727594,0.00025888808886520565,0.3759055733680725,2.0190325358271366e-06,0.12538882682982452,0.2385420107965668,0.5209119317339111,0.0408429720563193,0.1538711098333199,0.0016632262621230137,0.1,5.0,0.6836909399582789,0.00044223121949471533,0.5897561311721802,1.1554872336727584e-10,0.19673278750240786
13,3.995140280268349e-05,1.0,0.4664305621385575,-0.016054816599935295,0.0008372502052225173,0.580886960029602,0.003745211521163583,0.19515647391866273,0.2593581376224754,0.5195847010674578,0.05708000146473445,0.20140968645612412,0.001976199505152182,0.1,5.0,0.6400562903055779,0.0016107028350234032,0.6063360571861267,0.02655448019504547,0.21150041340539852
14,3.989071181259705e-05,1.0,0.4142489148179691,-0.019979651725540552,0.0006423231679946184,0.6260263919830322,0.5038799047470093,0.37684953996601206,0.2961670442918935,0.5408492944389585,0.08439381953328846,0.26325799624125146,0.0019274106328763688,0.1,5.0,0.5997518690732809,0.00011730117694241926,0.5925736427307129,0.4969419240951538,0.3632109560009364
15,3.9805847971394324e-05,1.0,0.37011966158946347,-0.022804058187951653,6.133623537607491e-05,0.6674126386642456,0.6458364725112915,0.43777014913697104,0.32651310930649435,0.5614741603781777,0.10821426240106423,0.3098508777717745,0.001969450672040693,0.1,5.0,0.5366635517432139,6.0096197557868436e-05,0.5685827732086182,0.47577232122421265,0.3481383968767962
