,pretrain_lr_mean,pretrain_reg_loss_mean,pretrain_mi_mean,pretrain_individual_mis_Conv5,pretrain_individual_mis_Up_conv2,pretrain_individual_mis_Up_conv3,pretrain_uda_mean,pretrain_iic_weight_mean,pretrain_uda_weight_mean
0,1e-06,0.0003082506343101462,0.0025705160937892903,0.0004946159837769905,0.004282206390829136,0.002934725711432595,0.005653022387996314,0.1,0.1
1,3.09e-05,-0.015440905965515414,0.15497496797625598,0.29518056829576395,0.07151500273806358,0.09822932068957023,0.0005659103752987003,0.1,0.1
2,6.0799999999999994e-05,-0.031608249961088096,0.3162880068023998,0.5744505480925248,0.1467043494184811,0.22770909820993757,0.00020551322927834308,0.1,0.1
3,9.07e-05,-0.049201462802787616,0.4922031987706821,0.8295679259300237,0.2483069204787414,0.39873470534880967,0.00018857818708056578,0.1,0.1
4,0.00012059999999999999,-0.06773874523739018,0.6775320523977275,0.943357346455256,0.4061826245983438,0.6830561252435051,0.0001446143619614303,0.1,0.1
5,0.0001505,-0.08814656856159367,0.881586002111435,1.0724749463796617,0.6686144872506459,0.90366848786672,0.00012033136471776129,0.1,0.1
6,0.0001804,-0.10265173000593979,1.026626700560252,1.2234545135498045,0.8725119403998052,0.9839135684569681,0.00010941684515879997,0.1,0.1
7,0.0002103,-0.1096139257152875,1.0962626850605015,1.3285260530312855,0.9532912375529606,1.006970665653546,0.00012344194279648952,0.1,0.1
8,0.00024019999999999998,-0.11441443418463072,1.1442666773001355,1.4099159789085396,0.9876428091526026,1.0352411582072578,0.00012235290708000916,0.1,0.1
9,0.0002701,-0.12205017057557904,1.2205899953842163,1.4735629185040793,1.00718993584315,1.1810170284907016,8.830985118644706e-05,0.1,0.1
10,0.0003,-0.12843833908438676,1.2846021175384528,1.5514273790518431,1.0161411492029826,1.2862376928329469,0.00021874847171905764,0.1,0.1
11,0.0003,-0.13450173748036223,1.3452956088383976,1.6282309456666308,1.0671084080139803,1.3405473180611924,0.00027826957533155414,0.1,0.1
12,0.0002999086545115134,-0.1432488794624806,1.432790852785112,1.6845727511246997,1.1043191965421049,1.509480437437693,0.0003020860113610979,0.1,0.1
13,0.0002996347293364606,-0.14703318690260248,1.4706467580795284,1.742358595927557,1.1105845435460402,1.5589969567457829,0.0003149260528637872,0.1,0.1
14,0.00029917855821047257,-0.15013815750678378,1.5016611194610594,1.7553995613257098,1.120789542198181,1.6287940692901615,0.0002795706940863361,0.1,0.1
15,0.0002985406969077985,-0.15460323323806122,1.5463756549358376,1.7934590796629586,1.1173664641380312,1.7283012616634363,0.00034335145498819945,0.1,0.1
16,0.0002977219225641806,-0.15890196929375333,1.5892828484376271,1.8242384064197534,1.1276775288581857,1.815932445526123,0.0002631868734169984,0.1,0.1
17,0.0002967232327300342,-0.16413996766010933,1.6416766933600104,1.8443551286061608,1.256629841327669,1.8240449368953704,0.00027705026795350323,0.1,0.1
18,0.00029554584415508565,-0.1692196715374788,1.6925043813387555,1.862027388413747,1.384207626978556,1.8312779641151429,0.0003077014709075836,0.1,0.1
19,0.0002941911913059509,-0.1755851707359156,1.7562059819698328,1.8879552169640863,1.5133504565556843,1.8673121078809105,0.00035430598984627696,0.1,0.1
20,0.0002926609246184583,-0.17905277580022805,1.7908791569868714,1.9097161070505786,1.5373335758845004,1.9255876135826115,0.0003514279664523202,0.1,0.1
21,0.00029095690848684693,-0.18471902355551714,1.8475002149740858,1.9316609311103814,1.6644029649098706,1.9464365645249688,0.00031000889168353735,0.1,0.1
22,0.00028908121899228975,-0.18572998344898217,1.857575844526291,1.9520648507277152,1.677270828485488,1.9433916771411899,0.00027603888382145655,0.1,0.1
23,0.00028703614137350796,-0.1867623171210289,1.8678872013092047,1.9725785867373151,1.6836929674943295,1.9473898800214136,0.00026405483959630774,0.1,0.1
24,0.00028482416724256006,-0.1873473494748275,1.8737095252672837,1.9778576985994982,1.6900994765758508,1.953171241283417,0.0002360566601904187,0.1,0.1
25,0.00028244799154919606,-0.18862839554746935,1.8865124169985472,1.9931984090805055,1.7097328591346748,1.9566057991981503,0.00022849380058081206,0.1,0.1
26,0.00027991050929747656,-0.18982007528344788,1.8984359236558273,1.999092513322832,1.739690797726313,1.9565242755413061,0.00023520116623937303,0.1,0.1
27,0.000277214812018656,-0.1933993163208165,1.934456695318221,2.014113186597825,1.8318305790424345,1.9574261566003162,0.0004635628718339529,0.1,0.1
28,0.0002743641840046284,-0.19472051923473677,1.9476487692197166,2.026753791570662,1.8595152143637332,1.9566771340370184,0.00044360195839544754,0.1,0.1
29,0.0002713620983065233,-0.197308923502763,1.9736335249741874,2.040520179669063,1.9233184802532177,1.9570617489020026,0.000544320482052475,0.1,0.1
30,0.0002682122125033279,-0.19853039026260388,1.9857270745436348,2.0358337211608895,1.9629551204045617,1.9583922056357073,0.00042320186296516716,0.1,0.1
31,0.0002649183642456907,-0.20043411910533912,2.0046727108955382,2.043327674865721,2.0065037516752877,1.964186492760976,0.00033154794131405645,0.1,0.1
32,0.0002614845665803352,-0.20221157059073447,2.022537678082785,2.0422038451830544,2.067581208546956,1.9578277790546412,0.00042200515701551944,0.1,0.1
33,0.0002579150030607807,-0.2032285029192766,2.0326753564675633,2.0564270802338913,2.07896989107132,1.96262887040774,0.00039035767001526736,0.1,0.1
34,0.0002542140226503266,-0.20370874449610718,2.037414587338765,2.052997962236405,2.088987847963971,1.970257753928502,0.0003271675815631169,0.1,0.1
35,0.00025038613442351075,-0.2041896037757397,2.042301750183106,2.07517589211464,2.0866411781311047,1.9650879633426668,0.0004057428432376277,0.1,0.1
36,0.0002464360020724965,-0.20451601242025694,2.0456187268098223,2.075633866389595,2.094721148808798,1.9665009653568266,0.0004586370106456648,0.1,0.1
37,0.0002423684382250824,-0.2047242407004038,2.0476577452818554,2.076600604454676,2.0987710301081353,1.9676013958454126,0.0004153640887428383,0.1,0.1
