,tra_lr_mean,tra_sup_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
0,1e-07,1.1063016426563268,0.04281338304281235,0.023743972182273865,0.1778947114944458,0.08148402223984401,1.0881908948604877,0.041038308292627335,0.025364134460687637,0.25074806809425354,0.1057168369491895
1,2.09e-06,1.0694063572088868,0.06983569264411926,0.034806713461875916,0.31419530510902405,0.1396125704050064,1.0421477372829728,0.10049103200435638,0.06381240487098694,0.4925644099712372,0.21895594894886017
2,4.08e-06,0.988121236960093,0.21846330165863037,0.05235649272799492,0.530782163143158,0.26720065250992775,0.9693940029694483,0.26487988233566284,0.04211854562163353,0.6467527747154236,0.3179170675575733
3,6.07e-06,0.8730783708890282,0.4186652600765228,0.23766514658927917,0.7123121619224548,0.45621418952941895,0.8491079211235047,0.443310022354126,0.34194204211235046,0.7311766743659973,0.5054762462774912
4,8.059999999999999e-06,0.7880558125178014,0.6222717761993408,0.704027533531189,0.793083667755127,0.7064609924952189,0.7726797690758338,0.5772632956504822,0.6291068196296692,0.7799197435379028,0.6620966196060181
5,1.005e-05,0.7356798277298607,0.7567780017852783,0.8308544158935547,0.8566824793815613,0.8147716323534647,0.7200049024361832,0.6556849479675293,0.6855051517486572,0.8281468152999878,0.7231123050053915
6,1.204e-05,0.6982558282216391,0.805271565914154,0.8548557758331299,0.8780863285064697,0.8460712234179179,0.6899636066876925,0.6552121043205261,0.7205430269241333,0.8511584401130676,0.742304523785909
7,1.4030000000000001e-05,0.6656606725851693,0.8309617042541504,0.8695546388626099,0.8969612121582031,0.8658258517583212,0.6612574687370888,0.6780935525894165,0.745036244392395,0.864894449710846,0.7626747488975525
8,1.602e-05,0.6347667078177132,0.8533300757408142,0.8810291290283203,0.9086120128631592,0.8809904058774313,0.6329774512694432,0.6860769987106323,0.7375356554985046,0.8634236454963684,0.7623454332351685
9,1.801e-05,0.6048150751988097,0.8632272481918335,0.888781726360321,0.9154708385467529,0.8891599376996359,0.6021361075914823,0.6641479730606079,0.7523995637893677,0.8716967701911926,0.762748102347056
10,1.9999999999999998e-05,0.5729982767502472,0.8813295364379883,0.8956982493400574,0.9228049516677856,0.8999442458152771,0.5725313264590043,0.6725026965141296,0.7599847912788391,0.8744471669197083,0.768978218237559
11,1.9999999999999998e-05,0.5424353353182476,0.8936187028884888,0.9011444449424744,0.9263870120048523,0.9070500532786051,0.542589572759775,0.5981815457344055,0.7636642456054688,0.8720992207527161,0.7446483373641968
12,1.9993938728840002e-05,0.5139672344923017,0.9053536653518677,0.9048811793327332,0.9308711886405945,0.9137020111083984,0.5205072428171452,0.6358572244644165,0.7635407447814941,0.8825724124908447,0.7606567939122518
13,1.997576230008525e-05,0.48600359320640574,0.916467547416687,0.9094631671905518,0.9343323707580566,0.9200876951217651,0.49584933313039636,0.6474310159683228,0.7631452083587646,0.8794998526573181,0.7633586923281351
14,1.9945492858914318e-05,0.4597315942247705,0.9196633696556091,0.9143983721733093,0.9378726482391357,0.9239781300226847,0.4710937761343442,0.6571895480155945,0.7463594675064087,0.869849681854248,0.7577995657920837
15,1.9903167283978623e-05,0.43411203185717245,0.922609806060791,0.9205074310302734,0.9407005310058594,0.927939256032308,0.4442031991023284,0.6868380308151245,0.7608804702758789,0.8907682299613953,0.7794955770174662
16,1.9848837142471467e-05,0.41053837835788687,0.9264281988143921,0.9235585927963257,0.942295491695404,0.9307607611020406,0.41956879657048446,0.6896461844444275,0.7641582489013672,0.8806412220001221,0.7781485517819723
17,1.9782568627301364e-05,0.38766989101966237,0.933388352394104,0.9258500933647156,0.9437093734741211,0.9343159397443136,0.4048834958901772,0.7055692672729492,0.7650024890899658,0.875270664691925,0.7819474736849467
18,1.9704442476446162e-05,0.36700318098068213,0.930340051651001,0.9267508387565613,0.944687008857727,0.9339259664217631,0.3820845186710358,0.7265670895576477,0.7660553455352783,0.884131669998169,0.7922513683636984
19,1.9614553874586273e-05,0.34637974311908104,0.9326357841491699,0.9297274351119995,0.9473333358764648,0.9365655183792114,0.36250847578048695,0.7059901356697083,0.7545487880706787,0.8800833225250244,0.7802074154218038
20,1.951301233713678e-05,0.32694343854983665,0.9386454820632935,0.9315036535263062,0.9478022456169128,0.9393171270688375,0.34747036489156574,0.7064539194107056,0.7708971500396729,0.8829692006111145,0.7867734233538309
21,1.9399941576819787e-05,0.30838616351286546,0.9417776465415955,0.9337893724441528,0.9495893716812134,0.9417187968889872,0.3367033577882327,0.679879903793335,0.7617200016975403,0.8727527260780334,0.7714508771896362
22,1.9275479352939535e-05,0.2912376466393469,0.9401881098747253,0.9347791075706482,0.9504014253616333,0.9417895476023356,0.3182691049117308,0.6440478563308716,0.7645604610443115,0.8834635019302368,0.7640239397684733
23,1.913977730354388e-05,0.27472623387972517,0.9435296058654785,0.9353415966033936,0.9513051509857178,0.9433921178181967,0.30197643660582024,0.6924564838409424,0.770197868347168,0.8820248246192932,0.7815597256024679
24,1.899300076067671e-05,0.2590326738854251,0.9458492994308472,0.9368114471435547,0.9522716403007507,0.9449774622917175,0.2903471875649233,0.6694788932800293,0.7656734585762024,0.8823632001876831,0.7725051840146383
25,1.8835328548946324e-05,0.24445197284221654,0.9481825828552246,0.9381192922592163,0.9532027244567871,0.9465015331904093,0.27462304268891985,0.6740895509719849,0.7690746784210205,0.8797385692596436,0.7743009328842163
26,1.8666952767655167e-05,0.23118794391552627,0.9424083232879639,0.9384950399398804,0.9532492160797119,0.944717526435852,0.2671757844778208,0.6800059676170349,0.7709906697273254,0.878491997718811,0.7764962116877238
27,1.8488078556756437e-05,0.21758178656299912,0.9492174386978149,0.9394943118095398,0.95390385389328,0.9475385348002116,0.24708071924172914,0.7091975212097168,0.7766947746276855,0.8946868777275085,0.7935263911883036
28,1.8298923846922662e-05,0.20409432192643492,0.9507526159286499,0.9408215284347534,0.9551591873168945,0.9489111105600992,0.23568734354697737,0.7026996612548828,0.7849306464195251,0.8894394040107727,0.7923565705617269
29,1.8099719094030724e-05,0.19124874398112301,0.9512469172477722,0.9402555823326111,0.9536287188529968,0.9483770728111267,0.22402709149397337,0.7044556140899658,0.7812577486038208,0.8896604776382446,0.7917912801106771
30,1.789070699838688e-05,0.17755243882536875,0.9528312087059021,0.9412245750427246,0.9557580947875977,0.9499379595120748,0.22226474491449508,0.7023743391036987,0.7558637261390686,0.8729785084724426,0.7770721912384033
31,1.7672142209033828e-05,0.16526802981893204,0.9530324935913086,0.9414567947387695,0.9548200964927673,0.9497697949409485,0.20689119341281748,0.7075845003128052,0.7760238647460938,0.8852849006652832,0.7896310885747274
32,1.744429101350007e-05,0.15389377544323604,0.953504741191864,0.9429380893707275,0.9567022323608398,0.9510483543078104,0.19793398047869024,0.6580981612205505,0.7812750339508057,0.8944401741027832,0.7779377897580465
33,1.7207431013369577e-05,0.14332640424370763,0.9544192552566528,0.9443719387054443,0.956952691078186,0.9519146283467611,0.18748143086066613,0.7028032541275024,0.7763921022415161,0.8954235315322876,0.7915396293004354
34,1.696185078606702e-05,0.13395595073699954,0.9554914832115173,0.9446218013763428,0.9572267532348633,0.9524466792742411,0.17738861304063064,0.7066920399665833,0.7846577763557434,0.8926029801368713,0.794650932153066
35,1.6707849533270636e-05,0.1257792145758867,0.9532570838928223,0.9438168406486511,0.956835925579071,0.9513032833735148,0.17364634401523152,0.705140233039856,0.7770977020263672,0.8881844282150269,0.7901407877604166
36,1.6445736716381062e-05,0.11757480117181936,0.956148624420166,0.9452811479568481,0.9574443697929382,0.9529580473899841,0.1671433222408478,0.70085608959198,0.7825685739517212,0.885729968547821,0.7897182106971741
37,1.6175831679490294e-05,0.11036126313110192,0.9561650156974792,0.9458774328231812,0.9580790400505066,0.9533738295237223,0.1587274467142729,0.7119261026382446,0.7903163433074951,0.8879793286323547,0.7967405915260315
38,1.5898463260310103e-05,0.10411573727925623,0.954535186290741,0.9450001120567322,0.9578328132629395,0.9524560372034708,0.15967448571553594,0.6828396320343018,0.7791793346405029,0.8885300755500793,0.7835163474082947
39,1.5613969389533927e-05,0.09753548517823218,0.9567703604698181,0.9463557600975037,0.9589411020278931,0.9540224075317383,0.15270439420755097,0.713993489742279,0.777001678943634,0.8934213519096375,0.7948055068651835
40,1.5322696679120386e-05,0.09195561741789178,0.9554032683372498,0.9463876485824585,0.958709716796875,0.9535002112388611,0.14908156658594424,0.708605945110321,0.7810260057449341,0.8931448459625244,0.7942589322725931
41,1.5024999999999998e-05,0.08629570422073203,0.9588305950164795,0.947522759437561,0.959138035774231,0.9551637967427572,0.14661531723462617,0.6826436519622803,0.7768225073814392,0.8849321603775024,0.7814661065737406
42,1.472124204971961e-05,0.081457278529803,0.9586631655693054,0.9478713274002075,0.9593645930290222,0.9552996953328451,0.1452561103953765,0.6721428632736206,0.7705851793289185,0.8848605751991272,0.7758628726005554
43,1.4411792910551317e-05,0.0766674702614546,0.9598538875579834,0.9477140307426453,0.9597653150558472,0.9557777444521586,0.13818922753517443,0.7030425667762756,0.7877673506736755,0.8965089321136475,0.7957729498545328
44,1.409702959860421e-05,0.07229742099841437,0.9599964022636414,0.9486124515533447,0.9601098895072937,0.9562395811080933,0.13742692310076493,0.6753377318382263,0.7831889390945435,0.8826131224632263,0.7803799311319987
45,1.3777335604488322e-05,0.06824408205846948,0.9607047438621521,0.9490293264389038,0.9603232145309448,0.9566857616106669,0.14745262551766175,0.5579783320426941,0.7745091915130615,0.8719222545623779,0.7348032593727112
46,1.3453100426090403e-05,0.06464298735062285,0.9592618942260742,0.9487544894218445,0.960732102394104,0.9562494953473409,0.1331819760111662,0.6972731351852417,0.7784565091133118,0.8865662813186646,0.7874319752057394
47,1.3124719094030725e-05,0.0613610965013504,0.9605710506439209,0.9487422704696655,0.9598721265792847,0.956395149230957,0.12711970737347236,0.7018048763275146,0.7801884412765503,0.8864690661430359,0.7894874612490336
48,1.2792591690379139e-05,0.05781420948604741,0.9608150720596313,0.9500393271446228,0.9611350893974304,0.9573298295338949,0.1247055370074052,0.7059414386749268,0.7838893532752991,0.8887964487075806,0.7928757468859354
49,1.2457122861216692e-05,0.05514656275510789,0.9611226320266724,0.949587345123291,0.9609171748161316,0.957209050655365,0.12398162369544688,0.699347972869873,0.7833729982376099,0.8868950605392456,0.7898720105489095
50,1.2118721323636704e-05,0.052438851396242776,0.9613544344902039,0.9499751925468445,0.9612905383110046,0.9575400551160177,0.1214787372602866,0.7001965641975403,0.7839906215667725,0.8887075781822205,0.7909649213155111
51,1.1777799367785956e-05,0.049776289674142986,0.961932361125946,0.9506928324699402,0.9617096185684204,0.9581116040547689,0.11853955284907268,0.7110442519187927,0.7891297340393066,0.8946071267127991,0.7982603708902994
52,1.143477235455265e-05,0.04762964936594166,0.9604150056838989,0.9506884813308716,0.9619752764701843,0.9576929211616516,0.1175302338714783,0.7008755207061768,0.7878320813179016,0.8940830826759338,0.7942635615666708
53,1.109005820951315e-05,0.04546600960195067,0.9622684717178345,0.9503709673881531,0.9616963267326355,0.9581119219462076,0.11823354231623504,0.703052282333374,0.7803511023521423,0.8819210529327393,0.7884414792060852
54,1.0744076913754045e-05,0.043546527748306585,0.9611214995384216,0.9510446786880493,0.9619723558425903,0.9580461780230204,0.1168108358979225,0.7046852111816406,0.7830978035926819,0.8860528469085693,0.791278620560964
55,1.0397249992189883e-05,0.041553413271904,0.9636478424072266,0.9513041377067566,0.9621567726135254,0.9590362509091696,0.11928559983005892,0.7096827030181885,0.7725662589073181,0.8741196990013123,0.7854562203089396
56,1.0049999999999997e-05,0.03990483199556667,0.9637805223464966,0.9518158435821533,0.9628971815109253,0.959497849146525,0.11395078582259326,0.7151248455047607,0.7815250754356384,0.8890682458877563,0.7952393889427185
57,9.702750007810116e-06,0.038383226705094205,0.9635724425315857,0.9518880248069763,0.9627265334129333,0.9593956669171652,0.11363868358043523,0.7133829593658447,0.7802794575691223,0.8888135552406311,0.7941586573918661
58,9.355923086245951e-06,0.0367665247246623,0.9638919830322266,0.9523234367370605,0.9628562331199646,0.9596905509630839,0.10964325672158827,0.7159873247146606,0.7857714891433716,0.8958941102027893,0.7992176413536072
59,9.009941790486848e-06,0.035533149639765435,0.964770495891571,0.9521851539611816,0.9629558324813843,0.959970494111379,0.1095655826995006,0.7215490341186523,0.7854389548301697,0.8924625515937805,0.7998168468475342
60,8.665227645447348e-06,0.03428842506060997,0.964377760887146,0.9525234699249268,0.9629396796226501,0.9599469701449076,0.11044292037303632,0.7178034782409668,0.7869251370429993,0.8951762318611145,0.7999682823816935
61,8.322200632214041e-06,0.03313580567017196,0.9642204642295837,0.952391505241394,0.9630855321884155,0.9598991672197977,0.11113737079386528,0.7169095873832703,0.7849923372268677,0.8917993903160095,0.7979004383087158
62,7.981278676363295e-06,0.032049332732955606,0.9644101858139038,0.952692985534668,0.9631993770599365,0.9601008494695028,0.1117715183645487,0.7220966815948486,0.7835397124290466,0.8880671858787537,0.7979011933008829
63,7.642877138783304e-06,0.031055002125601004,0.96417635679245,0.9526811838150024,0.9632419943809509,0.9600331783294678,0.11096830307864226,0.7164459228515625,0.7811616063117981,0.8854280114173889,0.7943451801935831
64,7.307408309620858e-06,0.030141136838744084,0.9648630023002625,0.9529027938842773,0.9633185267448425,0.9603614409764608,0.1102835461497307,0.7023298144340515,0.7864305377006531,0.8917842507362366,0.7935148676236471
65,6.975280905969274e-06,0.029288937437037633,0.9649958610534668,0.9529651999473572,0.9636241793632507,0.9605284134546915,0.11394730697457606,0.7001819610595703,0.7784464359283447,0.8849102258682251,0.7878462076187134
66,6.646899573909596e-06,0.028435711922744918,0.9654420614242554,0.9535130262374878,0.964016318321228,0.9609904686609904,0.11266719349301778,0.7049397826194763,0.7820475697517395,0.8866842985153198,0.7912238836288452
67,6.322664395511674e-06,0.02783105198293924,0.9650766849517822,0.9532315135002136,0.9637543559074402,0.960687518119812,0.10917842789338186,0.71543288230896,0.7852463722229004,0.8948206305503845,0.7984999616940817
