,tra_lr_mean,tra_reg_weight_mean,tra_sup_loss_mean,tra_reg_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,tra_mi_mean,tra_individual_mis_Conv5,tra_individual_mis_Up_conv2,tra_individual_mis_Up_conv3,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
0,1e-07,0.5,1.408640257120133,-0.0028818294832793382,0.028690170496702194,0.09941066801548004,0.11023908853530884,0.0794466423491637,0.0028818294832793382,4.269845451688072e-05,0.005372180637593069,0.003230609113040068,1.4094706131861758,0.04559510573744774,0.07590868324041367,0.10063672810792923,0.07404683902859688
1,4.09e-06,0.5,1.3680430579185494,-0.0032811478028694787,0.026329167187213898,0.10533902794122696,0.13897621631622314,0.090214803814888,0.0032811478028694787,0.00014894885955688626,0.0061827036831527925,0.003511790572665633,1.3708178080045261,0.03016660176217556,0.09262725710868835,0.12240107357501984,0.08173164414862792
2,8.079999999999999e-06,0.5,1.2601042457421625,-0.007041109559747077,0.061728835105895996,0.09379799664020538,0.12614423036575317,0.09389035403728485,0.007041109559747077,0.0021452391179506477,0.010447694746156535,0.008530394106637692,1.258414809520428,0.07646079361438751,0.1103125661611557,0.21280747652053833,0.13319361209869385
3,1.207e-05,0.5,1.1520948227246608,-0.028176316864943762,0.1408107429742813,0.0698426216840744,0.2029666304588318,0.13787333170572916,0.028176316864943762,0.05973855175960732,0.01294268620588506,0.01184771069092675,1.1576724923574009,0.13715030252933502,0.11747100204229355,0.3905949592590332,0.21507208794355392
4,1.606e-05,0.5,1.0806879756848011,-0.07780863758797449,0.16133463382720947,0.04102175682783127,0.2995157539844513,0.1672907148798307,0.07780863758797449,0.21091070223522052,0.009333886756406472,0.013181316843256352,1.1079885776226337,0.18210257589817047,0.07052067667245865,0.4710444211959839,0.24122255792220434
5,2.005e-05,0.5,1.0140018477042514,-0.11545477349466332,0.2042800486087799,0.02459694817662239,0.3849562108516693,0.2046110692123572,0.11545477349466332,0.30632653282567224,0.010179339991882438,0.029858438679948418,1.032138650233929,0.2963893711566925,0.05624169856309891,0.49938833713531494,0.2840064689517021
6,2.404e-05,0.5,0.9506162830193841,-0.14387240514469637,0.22646105289459229,0.0591004304587841,0.45179417729377747,0.24578522021571794,0.14387240514469637,0.3464788060458764,0.010568006794589267,0.07457039273654419,1.0078077109960408,0.18304938077926636,0.2362755388021469,0.42939120531082153,0.28290537496407825
7,2.803e-05,0.5,0.8855970851580303,-0.1833595645210394,0.22425523400306702,0.3126266896724701,0.5203835964202881,0.3524218400319417,0.1833595645210394,0.398800614260399,0.013183819458354267,0.13809424524816377,0.9773029983043671,0.3648178279399872,0.40645748376846313,0.5671089887619019,0.44612810015678406
8,3.2019999999999995e-05,0.5,0.8094915328423187,-0.21333612063278745,0.21613577008247375,0.46741437911987305,0.6098898649215698,0.43114667137463886,0.21333612063278745,0.4223901623052855,0.015873647013989585,0.20174453097085157,1.0570788566882792,0.10245603322982788,0.34313637018203735,0.5070568323135376,0.31754974524180096
9,3.601e-05,0.5,0.7187117594480511,-0.24435548419753705,0.2571784257888794,0.5755782723426819,0.7280133962631226,0.5202566981315613,0.24435548419753705,0.45564602866827064,0.02103569675547381,0.2563847039143245,0.772982425414599,0.3785524368286133,0.5759033560752869,0.6947713494300842,0.5497423807779948
10,3.9999999999999996e-05,0.5,0.6323939281702043,-0.27006671694417805,0.2598532438278198,0.6297250986099243,0.7477385997772217,0.5457723140716553,0.27006671694417805,0.4754156217413644,0.03312936959943425,0.3016551380356152,0.9113575518131256,0.24659867584705353,0.5162094235420227,0.6813628673553467,0.481390322248141
11,3.9999999999999996e-05,0.5,0.5604397873083744,-0.3071796560287475,0.2944892644882202,0.6619051694869995,0.772825300693512,0.5764065782229105,0.3071796560287475,0.5147431199004259,0.054500261200591926,0.3522955594460172,0.7556705406078924,0.36604419350624084,0.5926901698112488,0.7276577353477478,0.5621306995550791
12,3.998784699903096e-05,0.5,0.4880233437816303,-0.33171092718839634,0.34012699127197266,0.699491024017334,0.8029179573059082,0.6141786575317383,0.33171092718839634,0.5267248054516193,0.08322485251973066,0.38518308997154266,0.7856766627385068,0.33912038803100586,0.531431257724762,0.6772782802581787,0.5159433086713155
13,3.995140280268349e-05,0.5,0.4369774691263834,-0.3613307195405165,0.39093565940856934,0.7148123979568481,0.8187357187271118,0.6414945920308431,0.3613307195405165,0.5512948243025071,0.11471490208059551,0.41798240254322694,0.6071901963307307,0.5334265232086182,0.6322857737541199,0.7389925718307495,0.6349016229311625
14,3.989071181259705e-05,0.5,0.38322994162638974,-0.38866256117820736,0.4808357059955597,0.7434859275817871,0.8407279849052429,0.6883498728275299,0.38866256117820736,0.5812462796395018,0.15102415144443507,0.43371722956498443,0.6553865877481608,0.3717154562473297,0.588416576385498,0.7506383061408997,0.5702567795912424
