,pretrain_lr_mean,pretrain_reg_loss_mean,pretrain_mi_mean,pretrain_individual_mis_Conv5,pretrain_individual_mis_Up_conv2,pretrain_individual_mis_Up_conv3
48,0.00019138182150475896,0.9751043077309924,-0.9751043077309924,-2.915835311412812,-0.004777556967455891,-0.004699994939534613
49,0.00018632618824517013,0.9738517516851427,-0.9738517516851427,-2.912248582045237,-0.00468760998609165,-0.004618991905202469
50,0.00018122635803812298,0.9691032264629995,-0.9691032264629995,-2.8983292015393562,-0.004512017684367802,-0.004468375668705751
51,0.00017608854424115618,0.972668956319491,-0.972668956319491,-2.909019509156542,-0.004509368789537498,-0.004477919927642994
52,0.00017091900648896177,0.9684944337606428,-0.9684944337606428,-2.896598609288532,-0.0044498273187006535,-0.004434791383488726
53,0.0001657240430669846,0.9625815258423488,-0.9625815258423488,-2.87898354768753,-0.00447626337176189,-0.004284711120029286
54,0.00016050998323793156,0.9688753700256343,-0.9688753700256343,-2.8981326230367044,-0.0042389751280037065,-0.00425444349646568
55,0.00015528317953054002,0.9640073662996296,-0.9640073662996296,-2.8832175644238776,-0.004419223767084381,-0.004385232153969507
56,0.00015004999999999996,0.9585524010658266,-0.9585524010658266,-2.8669346849123625,-0.0044490086085473505,-0.004273442428869508
57,0.00014481682046945998,0.9557604269186651,-0.9557604269186651,-2.8585134593645716,-0.0044267585601968085,-0.004341007841285317
58,0.0001395900167620684,0.9558988891045253,-0.9558988891045253,-2.8590961702664703,-0.0043128398759290565,-0.004287599508340161
59,0.00013437595693301536,0.9525133591890339,-0.9525133591890339,-2.849215879440308,-0.004079541783624636,-0.004244585628621276
60,0.00012918099351103818,0.9519899195432664,-0.9519899195432664,-2.847829080422719,-0.00406574833129222,-0.004074856814307474
61,0.0001240114557588438,0.9510896193981169,-0.9510896193981169,-2.84496386607488,-0.004145325673744084,-0.004159607272595169
62,0.000118873641961877,0.9499043065309525,-0.9499043065309525,-2.8415977207819645,-0.004169750497676431,-0.003945382691454143
63,0.0001137738117548298,0.9484055795272193,-0.9484055795272193,-2.8373861471811916,-0.003856946052983404,-0.0039735663938336024
64,0.00010871817849524098,0.9468386050065358,-0.9468386050065358,-2.8326253604888922,-0.003992218024407828,-0.003898169505409895
