,tra_lr_mean,tra_reg_weight_mean,tra_sup_loss_mean,tra_reg_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,tra_mi_mean,tra_individual_mis_Conv5,tra_individual_mis_Up_conv2,tra_individual_mis_Up_conv3,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
0,1e-07,0.5,1.6132259213924416,-0.002391680495347829,0.04144874960184097,0.11058583110570908,0.02970872074365616,0.060581100483735405,0.002391680495347829,7.856964668045905e-05,0.004081755433386812,0.0030147161963395767,1.5790637135505676,0.07235787063837051,0.08474522829055786,0.03462568297982216,0.06390959396958351
1,4.09e-06,0.5,1.5343623979886372,-0.0033497799917434645,0.041607290506362915,0.11175660043954849,0.06861905008554459,0.073994313677152,0.0033497799917434645,0.00019228282672595275,0.006341387866996227,0.0035156689972306284,1.5343375893739557,0.06777071952819824,0.08655616641044617,0.16616792976856232,0.10683160523573558
2,8.079999999999999e-06,0.5,1.3928665896256764,-0.006513585805272061,0.06625095009803772,0.11620989441871643,0.12887924909591675,0.10378003120422363,0.006513585805272061,0.0031137902038077896,0.009789238413795824,0.006637728254621228,1.3746538712428167,0.10249721258878708,0.08746659010648727,0.26046356558799744,0.15014245609442392
3,1.207e-05,0.5,1.2584634474913265,-0.023129911295448734,0.08558867126703262,0.12432611733675003,0.254052072763443,0.15465562045574188,0.023129911295448734,0.04494489374992555,0.011067996262572708,0.013376841823725649,1.2637051252218394,0.08632030338048935,0.09257040172815323,0.4321179986000061,0.2036695679028829
4,1.606e-05,0.5,1.1295180006821963,-0.0738885261242589,0.11401087045669556,0.12807029485702515,0.3822096884250641,0.2080969512462616,0.0738885261242589,0.18605663402539604,0.013403294562983031,0.022205643492440374,1.1424242624869714,0.17540276050567627,0.13503316044807434,0.5617853403091431,0.29074042042096454
5,2.005e-05,0.5,1.0334436482191078,-0.1109326586375634,0.12986181676387787,0.1665325164794922,0.5311418175697327,0.27584538360436756,0.1109326586375634,0.2891362633121509,0.01521631039989492,0.028445393781488137,0.986161401638618,0.12966127693653107,0.16031111776828766,0.6156220436096191,0.3018648127714793
6,2.404e-05,0.5,0.9528351116180422,-0.14090106215327997,0.15493907034397125,0.221078023314476,0.6055415868759155,0.3271862268447876,0.14090106215327997,0.36543743145962576,0.020868027815595262,0.03639771531646448,0.980884123307008,0.22486864030361176,0.25423291325569153,0.6804447174072266,0.38651542365550995
7,2.803e-05,0.5,0.8742951675256094,-0.16189555564274394,0.19040970504283905,0.301180362701416,0.6455780267715454,0.37905603150526684,0.16189555564274394,0.40244265685478847,0.0314440125816812,0.05179998518899085,0.8624685383760012,0.1670624017715454,0.23899948596954346,0.6142128705978394,0.3400915861129761
8,3.2019999999999995e-05,0.5,0.7944820916652682,-0.1876192160323261,0.17781566083431244,0.35114797949790955,0.6777503490447998,0.40223799645900726,0.1876192160323261,0.4297805169597268,0.04696051210165024,0.08611660338006909,0.8269637410457318,0.1285335272550583,0.258025586605072,0.6498317718505859,0.34546362857023877
9,3.601e-05,0.5,0.7164658298095062,-0.2376098143557709,0.14580032229423523,0.405575692653656,0.7031499743461609,0.418175329764684,0.2376098143557709,0.4823054054053498,0.07115716697648168,0.15936685169736545,0.8849180478316087,0.061152175068855286,0.24359990656375885,0.6910390853881836,0.33193038900693256
10,3.9999999999999996e-05,0.5,0.6425223179658253,-0.2810765490929285,0.13016347587108612,0.4475574791431427,0.7499693632125854,0.4425634394089381,0.2810765490929285,0.489306647107005,0.09934157333026329,0.25458140641450877,0.9134157116596516,0.08080390095710754,0.14120496809482574,0.6356200575828552,0.2858763088782628
11,3.9999999999999996e-05,0.5,0.5673566338419911,-0.35355924745400746,0.14452703297138214,0.4758429527282715,0.7835813760757446,0.46798378725846607,0.35355924745400746,0.5506662051876384,0.13986901101966703,0.37014249652624137,0.9788470337024101,0.028192870318889618,0.1446947157382965,0.627996027469635,0.2669612045089404
12,3.998784699903096e-05,0.5,0.5041423062483473,-0.4053852196534476,0.17545023560523987,0.511297345161438,0.8007553815841675,0.4958343207836151,0.4053852196534476,0.5509812004227812,0.1833853577325742,0.4817890643080077,0.5723344867046063,0.2627742886543274,0.4684181809425354,0.7370897531509399,0.4894274075826009
13,3.995140280268349e-05,0.5,0.4512241440018015,-0.4555662774046262,0.26530635356903076,0.585040807723999,0.8137312531471252,0.554692804813385,0.4555662774046262,0.5714608087514839,0.23036414441963046,0.5648738394180931,0.6605779734941631,0.2491527944803238,0.4175567328929901,0.7368619441986084,0.46785715719064075
14,3.989071181259705e-05,0.5,0.39460182219743745,-0.49696095565954823,0.36812734603881836,0.6857274770736694,0.8327777981758118,0.6288775404294332,0.49696095565954823,0.5933766347200919,0.27203796048959106,0.6254682392875358,0.5720653969507952,0.29032108187675476,0.5647144913673401,0.7274670600891113,0.5275008777777354
15,3.9805847971394324e-05,0.5,0.35299931625525166,-0.534995029966036,0.40346860885620117,0.7225624322891235,0.837435245513916,0.654488762219747,0.534995029966036,0.6095745264490449,0.31978606164455403,0.6756244659423826,0.46753326058387756,0.38220036029815674,0.6342957019805908,0.7674760818481445,0.5946573813756307
16,3.9696914672593547e-05,0.5,0.31456551651159914,-0.5642038921515152,0.4336211681365967,0.7473078966140747,0.8446817398071289,0.6752036015192667,0.5642038921515152,0.6253428384164976,0.36054470072189976,0.7067240949471787,0.43044372361439925,0.4021170735359192,0.6680926084518433,0.7894577383995056,0.6198891401290894
17,3.956404463463942e-05,0.5,0.2832854751745859,-0.5963922557234764,0.40905582904815674,0.7608863115310669,0.8537578582763672,0.6745666662851969,0.5963922557234764,0.6393518262232348,0.4032764815290771,0.7465484078725182,0.43261394821680504,0.4131380319595337,0.6529902219772339,0.7611150741577148,0.6090811093648275
18,3.940739973920612e-05,0.5,0.25610989714662236,-0.6254698201020559,0.48243552446365356,0.7814549207687378,0.8588506579399109,0.7075803677241007,0.6254698201020559,0.6506380241053802,0.44799734771251676,0.7777740285793938,0.4664426698134496,0.3195793628692627,0.5957539677619934,0.6420928239822388,0.5191420515378317
19,3.922717083396946e-05,0.5,0.23300227264563245,-0.6542706006765364,0.562264084815979,0.7889068126678467,0.8663356304168701,0.7391688426335653,0.6542706006765364,0.6722862446804838,0.48683258960644404,0.8036928957700727,0.3177620865977727,0.5054571032524109,0.6618025898933411,0.7619045376777649,0.643054743607839
20,3.9023577500088314e-05,0.5,0.2074551085134348,-0.6701443970203398,0.6291218400001526,0.8023543357849121,0.8745434284210205,0.7686732014020284,0.6701443970203398,0.6711882773786786,0.5203685739636417,0.8188762625058491,0.32812359355963194,0.44877904653549194,0.6534228324890137,0.6859962940216064,0.5960660576820374
21,3.879686778467887e-05,0.5,0.18992115323742242,-0.6873459423581759,0.6501174569129944,0.804730236530304,0.8792200088500977,0.778022567431132,0.6873459423581759,0.678615856394172,0.5497643400231992,0.8336575527985893,0.28890654502006674,0.5649075508117676,0.6955209374427795,0.7706310153007507,0.6770198345184326
22,3.854731789860741e-05,0.5,0.17247268972297522,-0.7044898309310278,0.689331591129303,0.8118454813957214,0.8830006122589111,0.7947258949279785,0.7044898309310278,0.6936464503904182,0.5742408949136741,0.8455820635954541,0.3684719227827512,0.4152979552745819,0.6205036640167236,0.6779668927192688,0.5712561706701914
23,3.8275231879969885e-05,0.5,0.15594848910967501,-0.7201685885588324,0.7193698883056641,0.8218518495559692,0.8929234743118286,0.8113817373911539,0.7201685885588324,0.7040773666339617,0.5987513522307081,0.8576769600311916,0.2631585678228965,0.48606932163238525,0.679543673992157,0.7530527114868164,0.6395552357037863
24,3.798094122366838e-05,0.5,0.14223885084191953,-0.7400711309909822,0.7404695153236389,0.8274474143981934,0.8934980630874634,0.8204716642697653,0.7400711309909822,0.7338047768672313,0.6210986679792414,0.8653098754088084,0.22132437618879175,0.5765507221221924,0.6915390491485596,0.8312097787857056,0.6997665166854858
