,tra_lr_mean,tra_sup_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
0,1e-07,1.1159255615870143,0.04258767515420914,0.01968584954738617,0.19541198015213013,0.08589516828457515,1.0874301882890558,0.04258609563112259,0.02482674829661846,0.25256291031837463,0.10665858474870522
1,2.09e-06,1.0817361489931745,0.05893070623278618,0.02572418376803398,0.383521169424057,0.15605868647495905,1.035393141783201,0.08317723870277405,0.03954151272773743,0.5326111912727356,0.21844331423441568
2,4.08e-06,1.0074566996097576,0.1364724189043045,0.08565171808004379,0.6032711863517761,0.2751317744453748,0.9398604356325592,0.23319558799266815,0.17165067791938782,0.7181179523468018,0.3743214060862859
3,6.07e-06,0.9019846375783284,0.2550196647644043,0.47126221656799316,0.7590799331665039,0.4951206048329671,0.8469587495693793,0.3846548795700073,0.6146963238716125,0.8081396818161011,0.6024969617525736
4,8.059999999999999e-06,0.8151791117588681,0.38426369428634644,0.7047993540763855,0.8291696310043335,0.6394108931223551,0.7768485500262335,0.5174677968025208,0.6422140002250671,0.8481155037879944,0.6692657669385275
5,1.005e-05,0.7604331779479977,0.49759864807128906,0.7666882276535034,0.8613152503967285,0.708534042040507,0.7305820859395541,0.5886528491973877,0.671449601650238,0.8615780472755432,0.707226832707723
6,1.204e-05,0.7167747133970263,0.5896602869033813,0.8090232610702515,0.8844496607780457,0.7610444029172262,0.6909734102395864,0.6570004820823669,0.7359372973442078,0.8866549730300903,0.7598642508188883
7,1.4030000000000001e-05,0.6793654521306356,0.6687113046646118,0.8298941850662231,0.9004074335098267,0.7996709744135538,0.6550133709724133,0.6961650848388672,0.7494058012962341,0.8999857306480408,0.7818522055943807
8,1.602e-05,0.6466567713022231,0.712876558303833,0.8411765098571777,0.8984379172325134,0.8174969951311747,0.6270399070703067,0.7280908226966858,0.754788875579834,0.8901975154876709,0.7910257379213969
9,1.801e-05,0.6115840351581573,0.7528703212738037,0.8595952987670898,0.9131373167037964,0.8418676455815634,0.5895211742474483,0.747969388961792,0.7713701128959656,0.9029396176338196,0.807426373163859
10,1.9999999999999998e-05,0.5775801567236586,0.7921589612960815,0.8685141801834106,0.9167836904525757,0.8591522773106893,0.5626574754714965,0.7424083948135376,0.7694420218467712,0.9052168130874634,0.8056890765825907
