,tra_lr_mean,tra_reg_weight_mean,tra_sup_loss_mean,tra_reg_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,tra_mi_mean,tra_individual_mis_Conv5,tra_individual_mis_Up_conv2,tra_individual_mis_Up_conv3,tra_uda_mean,tra_iic_weight_mean,tra_uda_weight_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
30,3.577081453445411e-05,1.0,0.07017000840355954,-0.05681046571582554,0.8654643893241882,0.8775619864463806,0.934741199016571,0.8925891915957133,0.6675948117176688,0.6227610305572551,0.6326079157988228,0.7474154277642572,0.0019898034125799303,0.1,5.0,0.1407202396255273,0.7205287218093872,0.7689154744148254,0.8592129349708557,0.7828857103983561
31,3.5332586640223615e-05,1.0,0.06599483273923398,-0.057976775802671895,0.8716775178909302,0.8805392384529114,0.9359683394432068,0.8960616985956827,0.677902932663758,0.6328906171241152,0.6477476053436595,0.7530705157915749,0.0019627037904865557,0.1,5.0,0.12606991970768341,0.7623915076255798,0.8035378456115723,0.8978563547134399,0.8212619026501974
32,3.487573926827402e-05,1.0,0.06427091239641113,-0.05850147161011897,0.8749287128448486,0.8792914152145386,0.9324665069580078,0.895562211672465,0.6806807331244152,0.6358421300972503,0.6526920290788014,0.7535079699754719,0.0019133206503465772,0.1,5.0,0.10966139401380832,0.7778167724609375,0.8084296584129333,0.9000652432441711,0.8287705580393473
33,3.440082901675609e-05,1.0,0.05915055293589829,-0.06055211133634052,0.8806984424591064,0.8827831745147705,0.9368770122528076,0.9001195430755615,0.6955944481492042,0.6474690071865918,0.6724639350175857,0.766850336988767,0.001801466931550143,0.1,5.0,0.09871643093916085,0.7817777991294861,0.794185221195221,0.8785844445228577,0.8181824882825216
34,3.3908434490656996e-05,1.0,0.055013341767092536,-0.061632072360565233,0.8823016285896301,0.8851723670959473,0.9369497299194336,0.9014745752016703,0.7000495291749635,0.6453605573810632,0.6827455184857047,0.7720424475272494,0.0016745764256726635,0.1,5.0,0.1144110067532613,0.785597562789917,0.8063290119171143,0.8837664723396301,0.8252310156822205
35,3.3399155596859226e-05,1.0,0.05341931756585835,-0.06156009269257391,0.8868035078048706,0.8851482272148132,0.9387178421020508,0.9035565257072449,0.7064833500981332,0.6600009845693907,0.6878464541832601,0.7716025433937709,0.0018176487310362667,0.1,5.0,0.10296570237439412,0.7749518752098083,0.8053062558174133,0.8879559636116028,0.8227380315462748
36,3.2873612813246466e-05,1.0,0.04979672900090614,-0.06277041666209694,0.8924778699874878,0.8888489007949829,0.9403074979782104,0.907211422920227,0.7154923011859257,0.6790201788240423,0.6939509578545887,0.7735056936740881,0.001755763018251552,0.1,5.0,0.10411602344650486,0.7679999470710754,0.7905275225639343,0.8798465132713318,0.8127913276354471
37,3.233244643274689e-05,1.0,0.04575682314112782,-0.06300434724738205,0.8961016535758972,0.8928059339523315,0.9423384666442871,0.9104153513908386,0.722003110845884,0.6759880543965849,0.7086208707094194,0.7814003403981524,0.0018391930212965232,0.1,5.0,0.10621874034404755,0.7877036929130554,0.8114829659461975,0.8968708515167236,0.8320191701253256
38,3.177631578323485e-05,1.0,0.04527031801020105,-0.0639067391181985,0.8994638919830322,0.8920758962631226,0.9418389201164246,0.9111262361208597,0.7222527783115701,0.6600589050600923,0.7190512730677924,0.787648086945216,0.0016637080189927163,0.1,5.0,0.08428693605730168,0.7867367267608643,0.8089279532432556,0.8920193910598755,0.8292280236879984
39,3.120589842424141e-05,1.0,0.04349400032311676,-0.06571111326416333,0.9016327857971191,0.8923528790473938,0.94222491979599,0.9120701948801676,0.740782568653425,0.7015389542778336,0.7274289846420288,0.7933796906471245,0.0016734289790232035,0.1,5.0,0.07666586769314912,0.8057728409767151,0.8229885697364807,0.9153532385826111,0.8480382164319357
40,3.062188932145245e-05,1.0,0.04100792862474919,-0.0651393516237537,0.9027562737464905,0.8953760862350464,0.9424893856048584,0.9135405818621317,0.7331248267491661,0.6709130483865732,0.7331488245725633,0.7953125373522438,0.0016346265330988282,0.1,5.0,0.08114071806462914,0.7810885906219482,0.8097546696662903,0.8966977596282959,0.8291803399721781
41,3.0025000000000008e-05,1.0,0.040908775397886836,-0.06478735856711862,0.899319589138031,0.8938071131706238,0.9414446353912354,0.9115237792332967,0.7306284662087758,0.6592506945133215,0.7359020652373631,0.7967325643698377,0.0016550979063807366,0.1,5.0,0.08749581386263554,0.7807209491729736,0.796344518661499,0.8848235607147217,0.8206296761830648
42,2.9415957677578528e-05,1.0,0.03903053396691881,-0.06690934851765637,0.9067336320877075,0.8967168927192688,0.9421526193618774,0.9152010480562845,0.7432241465648018,0.6851000010718898,0.7437969448169075,0.8007754139105477,0.0014826135227728329,0.1,5.0,0.07529062147323902,0.7784258127212524,0.8252363801002502,0.9066973924636841,0.8367865284283956
43,2.87955043784421e-05,1.0,0.03644554536168776,-0.06786427475512026,0.9127704501152039,0.8999752402305603,0.9467906355857849,0.919845441977183,0.75470094760259,0.6909684358265563,0.7598491775989532,0.8132851467529939,0.0015211643244644308,0.1,5.0,0.06676777294622019,0.8062389492988586,0.815886914730072,0.9022256731987,0.8414505124092102
44,2.816439602936222e-05,1.0,0.03684659389158089,-0.06745628471175828,0.9110648036003113,0.8980687856674194,0.944969892501831,0.9180344939231873,0.750722564657529,0.6864134913186233,0.7568781433502828,0.8088759785890579,0.0015231946583177589,0.1,5.0,0.08282350419232477,0.8015792369842529,0.8131369948387146,0.9075906872749329,0.8407689730326334
45,2.752340153864745e-05,1.0,0.03545129663000507,-0.06879890769720075,0.9104068875312805,0.9006012678146362,0.9461694359779358,0.9190591971079508,0.7575342943270995,0.6888520646840336,0.7674619217713676,0.8162888191143676,0.0013909045827070557,0.1,5.0,0.07575561636342452,0.7991997003555298,0.8150976896286011,0.9034287929534912,0.8392420609792074
46,2.6873301859347097e-05,1.0,0.0338428362396856,-0.06842622440308338,0.9127579927444458,0.9012061953544617,0.9464807510375977,0.9201483130455017,0.7607556314269702,0.6927554212634763,0.7698674223820369,0.8196439733107886,0.0015298680538156381,0.1,5.0,0.07160156693022984,0.7698696255683899,0.8169456124305725,0.8959333300590515,0.827582856019338
47,2.6214889037780206e-05,1.0,0.032319442157944,-0.07010961033403877,0.9160534143447876,0.9026093482971191,0.9482216238975525,0.9222947955131531,0.7697811166445415,0.6966048455486693,0.7818950039148328,0.8308434224128722,0.0013737005115641908,0.1,5.0,0.06276964396238327,0.8112779259681702,0.8298472166061401,0.9140493273735046,0.8517248233159384
48,2.5548965248549136e-05,1.0,0.03290729370589053,-0.06897733668486275,0.9140527248382568,0.9019817113876343,0.947805643081665,0.921280026435852,0.7639398644367856,0.685160343448321,0.7789679127931598,0.827691266139349,0.001483330233410622,0.1,5.0,0.061979958071158484,0.8078916072845459,0.8242444396018982,0.9077576398849487,0.8466312289237976
49,2.4876341817213376e-05,1.0,0.031144586000591522,-0.07119531766821943,0.9178438186645508,0.9047027826309204,0.9486955404281616,0.9237473805745443,0.7789909519751865,0.7010769527281323,0.7940730498234432,0.84182277739048,0.0013407558064015281,0.1,5.0,0.06143574273357025,0.8135647177696228,0.8260961771011353,0.913249135017395,0.8509700099627177
50,2.4197838231814305e-05,1.0,0.031102110985666506,-0.07066571980714802,0.9171137809753418,0.9043747186660767,0.947796106338501,0.9230948686599731,0.7817301476001738,0.7126394295692448,0.7912098874648411,0.8413410437107084,0.001501459282202025,0.1,5.0,0.056012065794605465,0.8153974413871765,0.8388879299163818,0.9169605374336243,0.8570819695790609
51,2.3514281144455266e-05,1.0,0.029289021523048492,-0.07224135066072142,0.9206136465072632,0.9074307680130005,0.9504535794258118,0.9261659979820251,0.7886156713962547,0.7181449186739822,0.7986697647968923,0.849032250245412,0.0013240436150226739,0.1,5.0,0.060878715119682826,0.8074219226837158,0.8253889679908752,0.9068827629089355,0.8465645511945089
52,2.2826503364153312e-05,1.0,0.029457746666545673,-0.07296428793420397,0.917807400226593,0.9056999087333679,0.9492485523223877,0.9242519537607828,0.7943414807319642,0.7246367533008257,0.8032883763313292,0.8550992274284367,0.001293972270408024,0.1,5.0,0.05345909404926575,0.8181912899017334,0.8354946374893188,0.9143416881561279,0.8560092051823934
53,2.213534284218969e-05,1.0,0.029219143179555734,-0.07222117359439537,0.9211052060127258,0.9068127870559692,0.9497793912887573,0.9258991281191508,0.7894338826338453,0.7017272264603528,0.8049449151754383,0.8616294209162391,0.0013444432994583623,0.1,5.0,0.054636067352615864,0.8274520039558411,0.837179958820343,0.9177570939064026,0.8607963522275289
54,2.1441641651195305e-05,1.0,0.027545230556279415,-0.07401855441431208,0.9260468482971191,0.9081770777702332,0.9504120349884033,0.9282119870185852,0.8078649894396467,0.7265229758247729,0.8134193142255144,0.8836525972684223,0.0013535891877836546,0.1,5.0,0.058164974531302094,0.8138647675514221,0.8384997844696045,0.9253033995628357,0.8592226505279541
55,2.07462449592149e-05,1.0,0.027832692821199684,-0.07601311465104424,0.9238346815109253,0.908212423324585,0.9509091377258301,0.9276520808537801,0.8238643338282898,0.7409669196202111,0.8137333611647289,0.9168926505247753,0.0012746640339416132,0.1,5.0,0.052496469722917445,0.8069098591804504,0.834261417388916,0.9111902117729187,0.8507871627807617
56,2.0050000000000003e-05,1.0,0.027138567793493475,-0.07607659428069988,0.9230214357376099,0.9081394672393799,0.9500732421875,0.9270780483881632,0.8258213460445406,0.7129563016941148,0.8144125731786093,0.9500950942436851,0.001301108389889121,0.1,5.0,0.055750077017224745,0.8104398846626282,0.8290101289749146,0.921573281288147,0.8536744316418966
57,1.9353755040785115e-05,1.0,0.02710219327670832,-0.07897385974725094,0.9249847531318665,0.9098100662231445,0.9519842863082886,0.9289263685544332,0.8460781397422155,0.7416724577297762,0.8183405256271352,0.9782213556766512,0.0011267911734951978,0.1,5.0,0.05073676795627062,0.824903130531311,0.8369291424751282,0.9163206219673157,0.859384298324585
58,1.8658358348804704e-05,1.0,0.026838238049919406,-0.07873191044976317,0.9259052276611328,0.9099063873291016,0.9517288208007812,0.9291801452636719,0.850495114525159,0.7259395068325097,0.8245856116215388,1.0009601436058682,0.001263520495267585,0.1,5.0,0.051666743336961814,0.8152175545692444,0.8386594653129578,0.9286777973175049,0.8608516057332357
59,1.796465715781032e-05,1.0,0.02703679327232143,-0.07805594503879541,0.9236654043197632,0.9092754125595093,0.9518886804580688,0.9282764991124471,0.8487416638930634,0.7101165365551912,0.8236021234591797,1.012506244579951,0.0013636445621280767,0.1,5.0,0.0496139401713243,0.8183470964431763,0.84226393699646,0.9219896197319031,0.8608668843905131
60,1.7273496635846697e-05,1.0,0.02613142787168421,-0.08077731549739836,0.9270211458206177,0.9101645946502686,0.9517230987548828,0.929636279741923,0.8678091150522236,0.7457951421042281,0.8304063200950623,1.0272257965803142,0.0012007195000478523,0.1,5.0,0.05093848339926738,0.8157407641410828,0.8380895256996155,0.9168019890785217,0.8568774263064066
61,1.6585718855544743e-05,1.0,0.025914685390889664,-0.08058715976774691,0.925216555595398,0.9102996587753296,0.9522459506988525,0.9292540550231934,0.865156112511952,0.7245349994798498,0.832246643106143,1.0386866104602814,0.0011856905391323367,0.1,5.0,0.05228761676698924,0.8125437498092651,0.8380618691444397,0.9158605933189392,0.8554887374242147
62,1.5902161768185708e-05,1.0,0.025251806583255543,-0.08187303965290382,0.9296118021011353,0.9120393991470337,0.9532811045646667,0.9316441019376119,0.8746482048432028,0.7273901366194089,0.8430272593100868,1.0535271362463643,0.0011183564805833147,0.1,5.0,0.051849834764232994,0.8217434287071228,0.8388296365737915,0.9189651608467102,0.8598460753758749
63,1.5223658182786632e-05,1.0,0.02479278261773287,-0.08203239376346272,0.9284548759460449,0.9123793244361877,0.9527264833450317,0.9311868945757548,0.8765178348620731,0.7278275781373184,0.8433929834763207,1.058332870999972,0.0011238782572521207,0.1,5.0,0.04903578471678955,0.8200444579124451,0.8373587727546692,0.9253299832344055,0.8609110713005066
64,1.4551034751450873e-05,1.0,0.02528770944103597,-0.08242436981449523,0.9267126321792603,0.9117833375930786,0.952846348285675,0.9304474393526713,0.8833822707335152,0.7419950629274055,0.8447866523265838,1.0633650243282322,0.0011827717215055604,0.1,5.0,0.04993042915772934,0.8213865160942078,0.839265763759613,0.9152694344520569,0.8586405714352926
65,1.3885110962219805e-05,1.0,0.024717397093772887,-0.08320125132799151,0.9294706583023071,0.9129652380943298,0.9532234072685242,0.9318864345550537,0.8883137911558151,0.74578739831845,0.8493752694129946,1.0697786323229481,0.0011260258292410676,0.1,5.0,0.0490489718146049,0.8232131600379944,0.8410754799842834,0.9207518696784973,0.8616801699002584
66,1.3226698140652914e-05,1.0,0.023932504563902817,-0.08415873487790416,0.9319589138031006,0.9132611751556396,0.9533633589744568,0.9328611493110657,0.8940305459499357,0.7547691892087461,0.8518566018342975,1.075465775330861,0.0010488642195802342,0.1,5.0,0.048708344738070786,0.8314566016197205,0.8384369611740112,0.9162846207618713,0.8620593945185343
67,1.2576598461352557e-05,1.0,0.024078960691889112,-0.08416578431924185,0.9321805238723755,0.9147772192955017,0.9543042778968811,0.9337540070215861,0.8945684327681855,0.7588801330327989,0.8479303783178331,1.076894714037577,0.0010582120847539038,0.1,5.0,0.047904693378278844,0.8220978379249573,0.8429250121116638,0.9237870573997498,0.8629366358121237
68,1.1935603970637792e-05,1.0,0.023997021891797587,-0.08491533193737265,0.9299167394638062,0.9137014746665955,0.953117847442627,0.9322453538576762,0.9011275815963746,0.7591119818886118,0.8578236055374143,1.0864470839500429,0.0010394855052193942,0.1,5.0,0.049369678617669985,0.8208466172218323,0.8358710408210754,0.9198183417320251,0.8588453332583109
69,1.1304495621557906e-05,1.0,0.024115997450426224,-0.08429793514311312,0.9305708408355713,0.9148674011230469,0.9538626670837402,0.9331003030141195,0.8984579883019133,0.7485356099158527,0.8626937069495522,1.0841445589065555,0.0011095730123148926,0.1,5.0,0.048542260622175835,0.8204809427261353,0.8431376218795776,0.9262385368347168,0.8632857004801432
70,1.0684042322421487e-05,1.0,0.0229715463363876,-0.08466018922626972,0.9330018758773804,0.9160743951797485,0.9551671743392944,0.9347478151321411,0.899660495519638,0.748625383973122,0.8622124558687208,1.0881435642639807,0.001061172418800804,0.1,5.0,0.04866610367137653,0.8214759230613708,0.8392466902732849,0.9248389601707458,0.8618538578351339
71,1.0075000000000008e-05,1.0,0.023656582829232043,-0.08524194702506065,0.9322718977928162,0.9145429730415344,0.954461932182312,0.9337589343388876,0.9023184925317768,0.7528527390460176,0.86294892291228,1.0911537353197738,0.0009979807454025534,0.1,5.0,0.047387678032884226,0.818621814250946,0.84210604429245,0.92502760887146,0.8619184891382853
72,9.478110678547568e-06,1.0,0.023033649902790766,-0.08574616455783449,0.9340362548828125,0.9158589839935303,0.9549322128295898,0.9349424839019775,0.9088550752401354,0.7637465542554854,0.867027660012245,1.0957909301916764,0.0010278689312205336,0.1,5.0,0.048351862037984236,0.8135815858840942,0.8433160185813904,0.9227080941200256,0.85986856619517
73,8.894101575758607e-06,1.0,0.0230777464589725,-0.08638818201919393,0.934272050857544,0.9159969091415405,0.9551290273666382,0.9351326624552408,0.9069064174095797,0.7546746870378646,0.8703367531299588,1.0957077250878011,0.0008604922908125441,0.1,5.0,0.0476525195945914,0.8277302980422974,0.8420621156692505,0.9268277883529663,0.865540067354838
74,8.323684216765166e-06,1.0,0.023083003833889955,-0.08580073496947689,0.9346572160720825,0.9160665273666382,0.9544488787651062,0.935057540734609,0.9066039230426144,0.7440301323371632,0.8735904777050022,1.1021910740931846,0.0009719317918643357,0.1,5.0,0.0456833212564771,0.830290675163269,0.8443970680236816,0.9283772110939026,0.8676883180936178
75,7.767553567253121e-06,1.0,0.022394626612464576,-0.08632806704690064,0.933990478515625,0.9168921113014221,0.9556928873062134,0.9355251590410868,0.9102447493871058,0.7569098541637261,0.8712917343775434,1.1025325912237165,0.00093928184893836,0.1,5.0,0.04572566913870665,0.8339110612869263,0.8438464403152466,0.9271703958511353,0.8683092991511027
76,7.226387186753542e-06,1.0,0.02266879805984595,-0.08611444470783079,0.9326493144035339,0.9163104295730591,0.9552141427993774,0.9347246289253235,0.9091525346040722,0.7484302322861428,0.8730724211533865,1.1059548711776737,0.0009601620156900023,0.1,5.0,0.04793738674085872,0.8310929536819458,0.8388399481773376,0.9178115129470825,0.862581471602122
77,6.700844403140781e-06,1.0,0.02209558288256327,-0.08685471724718809,0.9359967112541199,0.9163316488265991,0.9551867246627808,0.9358383615811666,0.912442508935928,0.7518510404725872,0.8773067955176035,1.1081696198383961,0.0008779069898203789,0.1,5.0,0.04782443952101928,0.8252647519111633,0.8383259773254395,0.9229060411453247,0.8621655901273092
78,6.191565509343011e-06,1.0,0.021841674847528345,-0.08665429228295886,0.9360164403915405,0.9178003668785095,0.9558565020561218,0.9365577697753906,0.9115506352980932,0.7465699907392269,0.8800715148448947,1.108010316292446,0.000900154510503247,0.1,5.0,0.04659132114969767,0.824592649936676,0.8418796062469482,0.9261025190353394,0.8641915917396545
