,tra_lr_mean,tra_reg_weight_mean,tra_sup_loss_mean,tra_reg_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
0,1e-07,0.0,1.3691300658384948,0.0,0.034278612583875656,0.04712914675474167,0.10358405113220215,0.06166393682360649,1.347373072917645,0.04575031250715256,0.05216539651155472,0.08466628193855286,0.060860663652420044
1,4.09e-06,0.0,1.3380593323707581,0.0,0.04025138169527054,0.05699685215950012,0.11961617320775986,0.07228813568751018,1.3141768620564387,0.03274514526128769,0.08126822113990784,0.12166383862495422,0.07855906834204991
2,8.079999999999999e-06,0.0,1.2155170110861462,0.0,0.03613986819982529,0.12292974442243576,0.15280722081661224,0.10395894447962443,1.1724847096663253,0.01359270978718996,0.14094501733779907,0.16200967133045197,0.105515799485147
3,1.207e-05,0.0,1.1015001775821043,0.0,0.01406429335474968,0.14912982285022736,0.18427908420562744,0.11582440013686816,1.118520214007451,0.005971127189695835,0.14648321270942688,0.18393701314926147,0.11213045101612806
4,1.606e-05,0.0,1.0250089559952429,0.0,0.00933147594332695,0.09912582486867905,0.16103145480155945,0.08982958520452182,1.0490056711893816,0.015142080374062061,0.08544576168060303,0.03914486616849899,0.04657756940772136
5,2.005e-05,0.0,0.9594093491633731,0.0,0.006695630960166454,0.07360807061195374,0.003964164759963751,0.028089288777361315,1.010990028197949,0.005653470288962126,0.15647901594638824,6.848070370324422e-06,0.054046444768573565
6,2.404e-05,0.0,0.9035226931174598,0.0,0.001615562941879034,0.180387482047081,3.062291580135934e-05,0.06067788930158713,0.9952812424072853,0.003618519986048341,0.3042175769805908,1.1552537398928919e-10,0.10261203236072151
7,2.803e-05,0.0,0.8396852121750515,0.0,0.0029224823229014874,0.2987343668937683,4.059921593579929e-06,0.10055363637942112,1.0061424397505245,0.01372330542653799,0.3997991383075714,1.1554823070580866e-10,0.13784081461655254
8,3.2019999999999995e-05,0.0,0.7698470286528274,0.0,0.012315237894654274,0.39947181940078735,3.6136884773441125e-06,0.13726355699463966,0.8345295099111704,0.13014186918735504,0.4767552316188812,1.1554872336727584e-10,0.20229903364059498
9,3.601e-05,0.0,0.6889225647846859,0.0,0.1332198679447174,0.5011927485466003,0.00027997864526696503,0.21156419837886156,0.9247479530481192,0.3168781101703644,0.40383461117744446,0.000817025313153863,0.24050991555365422
10,3.9999999999999996e-05,0.0,0.6152304028471304,0.0,0.22296850383281708,0.5678421258926392,0.09075272083282471,0.29385445018609363,0.7713326513767242,0.12073376029729843,0.5236453413963318,0.4498021900653839,0.36472709725300473
11,3.9999999999999996e-05,0.0,0.5307926556468009,0.0,0.0370200015604496,0.6458523273468018,0.6037664413452148,0.4288795900841554,0.7415100083901334,0.043883852660655975,0.5660266876220703,0.512901246547699,0.37427059561014175
12,3.998784699903096e-05,0.0,0.4648409049709639,0.0,0.028496932238340378,0.6811293363571167,0.6511005759239197,0.45357561483979225,0.6685466422484472,0.03749299421906471,0.6031718254089355,0.5711354613304138,0.40393342698613804
13,3.995140280268349e-05,0.0,0.40759983907143305,0.0,0.03915668651461601,0.7177371978759766,0.6917257308959961,0.48287320509552956,0.773709027813031,0.09548165649175644,0.571499228477478,0.3289492726325989,0.3319767192006111
14,3.989071181259705e-05,0.0,0.35666897674401593,0.0,0.10617265105247498,0.740848183631897,0.7172456383705139,0.5214221576849619,0.8457393164818103,0.060329604893922806,0.5248426198959351,0.37066650390625,0.3186129095653693
